,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
8508,5,f_1_0.27,622.00,1026.00,404.00,19,175.00
8509,5,f_1_3.15,396.00,1030.00,634.00,22,287.00
8510,5,f_3_10.2,926.00,1030.00,104.00,4,31.00
8511,5,f_2_5.36,791.00,1032.00,241.00,9,44.00
8512,5,f_3_9.2,926.00,1033.00,107.00,4,19.00
8513,5,f_1_5.23,426.00,1034.00,608.00,19,321.00
8514,5,f_1_3.17,403.00,1037.00,634.00,22,275.00
8515,5,f_1_4.59,774.00,1038.00,264.00,8,152.00
8516,5,f_3_11.2,926.00,1038.00,112.00,4,43.00
8517,5,f_1_0.11,402.00,1040.00,638.00,28,308.00
8518,5,f_1_4.60,778.00,1040.00,262.00,7,140.00
8519,5,f_3_9.3,939.00,1047.00,108.00,5,25.00
8520,5,f_3_9.4,952.00,1049.00,97.00,3,12.00
8521,5,f_1_2.4,367.00,1052.00,685.00,24,352.00
8522,5,f_1_4.61,782.00,1053.00,271.00,8,153.00
8523,5,f_3_11.3,939.00,1053.00,114.00,5,38.00
8524,5,f_1_3.18,405.00,1054.00,649.00,27,280.00
8525,5,f_2_4.3,960.00,1055.00,95.00,3,33.00
8526,5,f_1_0.32,650.00,1058.00,408.00,9,214.00
8527,5,f_3_10.3,939.00,1058.00,119.00,5,48.00
8528,5,f_3_9.5,965.00,1058.00,93.00,4,20.00
8529,5,f_1_0.33,653.00,1060.00,407.00,12,223.00
8530,5,f_1_0.12,411.00,1063.00,652.00,28,306.00
8531,5,f_2_5.3,611.00,1063.00,452.00,15,222.00
8532,5,f_2_5.6,622.00,1064.00,442.00,18,214.00
8533,5,f_2_5.1,604.00,1066.00,462.00,19,216.00
8534,5,f_1_5.25,429.00,1067.00,638.00,19,353.00
8535,5,f_3_10.4,952.00,1068.00,116.00,5,44.00
8536,5,f_1_5.60,581.00,1069.00,488.00,24,157.00
8537,5,f_3_10.5,965.00,1070.00,105.00,6,23.00
8538,5,f_1_0.13,447.00,1071.00,624.00,29,278.00
8539,5,f_3_10.6,978.00,1072.00,94.00,3,9.00
8540,5,f_3_10.7,991.00,1073.00,82.00,1,8.00
8541,5,f_1_4.35,486.00,1074.00,588.00,21,233.00
8542,5,f_1_5.53,548.00,1074.00,526.00,24,225.00
8543,5,f_3_10.8,1004.00,1075.00,71.00,1,11.00
8544,5,f_3_10.9,1017.00,1076.00,59.00,1,1.00
8545,5,f_3_11.4,952.00,1078.00,126.00,5,49.00
8546,5,f_1_3.19,408.00,1080.00,672.00,26,304.00
8547,5,f_1_0.30,638.00,1081.00,443.00,12,217.00
8548,5,f_3_11.5,965.00,1081.00,116.00,3,26.00
8549,5,f_3_11.6,978.00,1083.00,105.00,4,25.00
8550,5,f_1_4.36,490.00,1084.00,594.00,24,226.00
8551,5,f_3_11.7,991.00,1084.00,93.00,2,23.00
8552,5,f_1_2.5,378.00,1090.00,712.00,26,397.00
8553,5,f_1_0.14,458.00,1091.00,633.00,22,311.00
8554,5,f_2_5.15,671.00,1092.00,421.00,15,220.00
8555,5,f_1_4.37,493.00,1093.00,600.00,26,230.00
8556,5,f_3_9.6,978.00,1093.00,115.00,4,52.00
8557,5,f_2_5.16,679.00,1096.00,417.00,12,200.00
8558,5,f_2_5.33,789.00,1108.00,319.00,13,150.00
8559,5,f_3_9.7,991.00,1108.00,117.00,4,36.00
8560,5,f_3_9.8,1004.00,1109.00,105.00,4,38.00
8561,5,f_2_5.34,790.00,1110.00,320.00,12,133.00
8562,5,f_2_5.21,738.00,1111.00,373.00,14,165.00
8563,5,f_2_5.4,615.00,1113.00,498.00,21,238.00
8564,5,f_3_7.0,900.00,1116.00,216.00,4,103.00
8565,5,f_3_11.8,1004.00,1118.00,114.00,5,42.00
8566,5,f_3_11.9,1017.00,1119.00,102.00,3,26.00
8567,5,f_1_2.6,380.00,1120.00,740.00,23,393.00
8568,5,f_1_1.18,487.00,1127.00,640.00,22,264.00
8569,5,f_3_9.9,1017.00,1128.00,111.00,3,41.00
8570,5,f_1_3.14,378.00,1131.00,753.00,27,346.00
8571,5,f_1_0.31,647.00,1131.00,484.00,17,266.00
8572,5,f_1_5.61,586.00,1133.00,547.00,26,215.00
8573,5,f_1_4.38,496.00,1134.00,638.00,29,249.00
8574,5,f_3_11.10,1030.00,1138.00,108.00,5,24.00
8575,5,f_1_3.20,430.00,1141.00,711.00,25,349.00
8576,5,f_3_11.11,1043.00,1141.00,98.00,5,18.00
8577,5,f_1_2.7,385.00,1142.00,757.00,25,399.00
8578,5,f_1_2.8,422.00,1144.00,722.00,26,369.00
8579,5,f_1_4.39,499.00,1144.00,645.00,29,255.00
8580,5,f_1_4.40,506.00,1146.00,640.00,30,239.00
8581,5,f_1_3.33,561.00,1149.00,588.00,20,293.00
8582,5,f_1_4.41,509.00,1149.00,640.00,28,219.00
8583,5,f_3_10.10,1030.00,1154.00,124.00,1,62.00
8584,5,f_3_10.11,1043.00,1157.00,114.00,1,49.00
8585,5,f_1_5.54,553.00,1158.00,605.00,25,297.00
8586,5,f_1_4.62,814.00,1158.00,344.00,10,222.00
8587,5,f_3_7.1,922.00,1159.00,237.00,4,108.00
8588,5,f_1_1.20,492.00,1164.00,672.00,20,326.00
8589,5,f_1_4.42,521.00,1164.00,643.00,28,228.00
8590,5,f_1_1.13,462.00,1166.00,704.00,24,329.00
8591,5,f_1_4.43,525.00,1167.00,642.00,28,225.00
8592,5,f_2_0.7,802.00,1167.00,365.00,13,172.00
8593,5,f_1_4.44,529.00,1169.00,640.00,26,254.00
8594,5,f_1_1.33,685.00,1172.00,487.00,13,300.00
8595,5,f_1_3.21,434.00,1173.00,739.00,29,367.00
8596,5,f_1_5.56,562.00,1173.00,611.00,24,296.00
8597,5,f_1_4.63,832.00,1173.00,341.00,8,219.00
8598,5,f_1_3.23,453.00,1175.00,722.00,27,353.00
8599,5,f_1_1.16,486.00,1175.00,689.00,24,339.00
8600,5,f_1_4.64,841.00,1175.00,334.00,8,213.00
8601,5,f_2_4.7,977.00,1177.00,200.00,6,109.00
8602,5,f_1_1.14,472.00,1178.00,706.00,29,334.00
8603,5,f_3_9.10,1030.00,1178.00,148.00,3,74.00
8604,5,f_3_10.12,1056.00,1178.00,122.00,3,54.00
8605,5,f_2_4.0,845.00,1179.00,334.00,8,205.00
8606,5,f_1_1.15,477.00,1184.00,707.00,24,344.00
8607,5,f_1_3.24,456.00,1185.00,729.00,26,335.00
8608,5,f_1_5.62,590.00,1185.00,595.00,31,271.00
8609,5,f_1_3.16,400.00,1188.00,788.00,27,395.00
8610,5,f_3_10.13,1069.00,1188.00,119.00,5,38.00
8611,5,f_2_4.1,877.00,1189.00,312.00,9,182.00
8612,5,f_2_5.5,619.00,1189.00,570.00,24,292.00
8613,5,f_3_10.14,1082.00,1189.00,107.00,5,32.00
8614,5,f_3_8.0,900.00,1192.00,292.00,11,122.00
8615,5,f_3_9.11,1043.00,1193.00,150.00,4,76.00
8616,5,f_3_11.12,1056.00,1193.00,137.00,4,62.00
8617,5,f_1_2.9,442.00,1194.00,752.00,26,387.00
8618,5,f_1_5.26,431.00,1194.00,763.00,24,424.00
8619,5,f_3_9.12,1056.00,1194.00,138.00,4,69.00
8620,5,f_3_11.13,1069.00,1194.00,125.00,3,52.00
8621,5,f_1_1.31,682.00,1196.00,514.00,12,361.00
8622,5,f_3_9.13,1069.00,1196.00,127.00,5,51.00
8623,5,f_1_0.15,467.00,1198.00,731.00,28,407.00
8624,5,f_1_4.45,536.00,1199.00,663.00,30,292.00
8625,5,f_1_5.28,436.00,1203.00,767.00,23,409.00
8626,5,f_1_1.32,685.00,1203.00,518.00,10,320.00
8627,5,f_3_11.14,1082.00,1203.00,121.00,4,43.00
8628,5,f_3_10.15,1095.00,1203.00,108.00,5,33.00
8629,5,f_1_3.22,451.00,1204.00,753.00,28,363.00
8630,5,f_2_5.31,787.00,1204.00,417.00,20,203.00
8631,5,f_1_4.46,540.00,1205.00,665.00,29,312.00
8632,5,f_1_1.35,688.00,1205.00,517.00,10,314.00
8633,5,f_3_11.15,1095.00,1205.00,110.00,6,40.00
8634,5,f_1_3.31,551.00,1207.00,656.00,27,312.00
8635,5,f_1_4.47,543.00,1208.00,665.00,28,326.00
8636,5,f_1_4.48,545.00,1210.00,665.00,26,317.00
8637,5,f_3_9.14,1082.00,1213.00,131.00,7,47.00
8638,5,f_3_11.16,1108.00,1213.00,105.00,6,17.00
8639,5,f_3_9.15,1095.00,1215.00,120.00,5,34.00
8640,5,f_3_11.17,1121.00,1215.00,94.00,5,10.00
8641,5,f_3_7.2,944.00,1216.00,272.00,8,134.00
8642,5,f_1_2.14,577.00,1217.00,640.00,26,360.00
8643,5,f_1_1.17,487.00,1218.00,731.00,24,382.00
8644,5,f_1_4.49,548.00,1218.00,670.00,27,364.00
8645,5,f_1_4.50,556.00,1221.00,665.00,24,381.00
8646,5,f_1_4.51,559.00,1223.00,664.00,27,364.00
8647,5,f_1_5.64,600.00,1223.00,623.00,24,308.00
8648,5,f_1_5.55,558.00,1224.00,666.00,27,358.00
8649,5,f_1_4.52,571.00,1226.00,655.00,25,344.00
8650,5,f_2_4.2,955.00,1228.00,273.00,9,148.00
8651,5,f_1_3.32,554.00,1229.00,675.00,23,360.00
8652,5,f_1_1.36,694.00,1231.00,537.00,12,367.00
8653,5,f_3_9.16,1108.00,1232.00,124.00,4,44.00
8654,5,f_1_5.59,576.00,1233.00,657.00,24,332.00
8655,5,f_3_9.17,1121.00,1234.00,113.00,4,30.00
8656,5,f_2_5.7,626.00,1235.00,609.00,21,327.00
8657,5,f_2_5.17,686.00,1237.00,551.00,13,293.00
8658,5,f_3_10.16,1108.00,1238.00,130.00,4,55.00
8659,5,f_1_3.34,605.00,1239.00,634.00,29,321.00
8660,5,f_3_10.17,1121.00,1239.00,118.00,4,44.00
8661,5,f_1_3.35,609.00,1241.00,632.00,30,311.00
8662,5,f_2_4.4,960.00,1243.00,283.00,9,160.00
8663,5,f_1_3.36,616.00,1245.00,629.00,28,284.00
8664,5,f_2_4.5,967.00,1245.00,278.00,9,156.00
8665,5,f_2_5.8,630.00,1248.00,618.00,22,309.00
8666,5,f_3_9.18,1134.00,1248.00,114.00,7,22.00
8667,5,f_3_11.18,1134.00,1248.00,114.00,3,34.00
8668,5,f_3_9.19,1147.00,1250.00,103.00,5,17.00
8669,5,f_1_3.57,733.00,1253.00,520.00,16,279.00
8670,5,f_2_4.6,972.00,1253.00,281.00,11,150.00
8671,5,f_1_1.37,702.00,1254.00,552.00,13,359.00
8672,5,f_3_10.18,1134.00,1254.00,120.00,3,53.00
8673,5,f_3_7.3,966.00,1257.00,291.00,10,133.00
8674,5,f_2_5.18,689.00,1258.00,569.00,19,275.00
8675,5,f_3_6.0,900.00,1258.00,358.00,14,191.00
8676,5,f_1_4.53,575.00,1259.00,684.00,23,392.00
8677,5,f_3_6.6,1031.00,1260.00,229.00,6,113.00
8678,5,f_2_5.54,834.00,1262.00,428.00,13,203.00
8679,5,f_2_5.32,789.00,1263.00,474.00,20,214.00
8680,5,f_2_5.27,774.00,1265.00,491.00,11,269.00
8681,5,f_2_5.20,701.00,1267.00,566.00,18,283.00
8682,5,f_1_3.37,620.00,1269.00,649.00,29,286.00
8683,5,f_2_4.8,981.00,1273.00,292.00,13,158.00
8684,5,f_3_7.4,987.00,1274.00,287.00,12,123.00
8685,5,f_2_4.9,986.00,1275.00,289.00,14,145.00
8686,5,f_3_7.8,1074.00,1275.00,201.00,6,58.00
8687,5,f_3_6.4,987.00,1276.00,289.00,9,139.00
8688,5,f_3_9.20,1160.00,1277.00,117.00,3,44.00
8689,5,f_2_5.52,833.00,1278.00,445.00,17,208.00
8690,5,f_1_3.38,631.00,1280.00,649.00,29,288.00
8691,5,f_2_4.12,1012.00,1283.00,271.00,14,130.00
8692,5,f_2_5.63,872.00,1283.00,411.00,13,189.00
8693,5,f_1_1.38,705.00,1286.00,581.00,17,382.00
8694,5,f_3_10.19,1147.00,1288.00,141.00,4,66.00
8695,5,f_3_10.20,1160.00,1289.00,129.00,4,51.00
8696,5,f_3_7.5,1009.00,1291.00,282.00,10,134.00
8697,5,f_3_10.21,1173.00,1291.00,118.00,5,37.00
8698,5,f_1_0.38,702.00,1293.00,591.00,18,335.00
8699,5,f_2_4.10,989.00,1293.00,304.00,14,155.00
8700,5,f_3_10.22,1186.00,1293.00,107.00,4,28.00
8701,5,f_3_8.1,922.00,1295.00,373.00,12,192.00
8702,5,f_1_3.59,820.00,1298.00,478.00,18,229.00
8703,5,f_3_11.19,1147.00,1298.00,151.00,5,67.00
8704,5,f_1_4.54,596.00,1299.00,703.00,28,394.00
8705,5,f_3_11.20,1160.00,1300.00,140.00,3,63.00
8706,5,f_3_11.21,1173.00,1303.00,130.00,4,52.00
8707,5,f_3_10.23,1199.00,1303.00,104.00,4,42.00
8708,5,f_1_3.39,641.00,1306.00,665.00,25,291.00
8709,5,f_2_5.22,741.00,1308.00,567.00,19,275.00
8710,5,f_1_2.10,457.00,1310.00,853.00,29,507.00
8711,5,f_3_8.6,1031.00,1312.00,281.00,10,140.00
8712,5,f_3_11.22,1186.00,1313.00,127.00,4,41.00
8713,5,f_1_3.40,645.00,1314.00,669.00,27,316.00
8714,5,f_3_6.3,966.00,1315.00,349.00,11,189.00
8715,5,f_1_3.41,661.00,1316.00,655.00,26,304.00
8716,5,f_1_3.25,459.00,1318.00,859.00,29,462.00
8717,5,f_1_3.58,816.00,1320.00,504.00,24,237.00
8718,5,f_3_6.7,1052.00,1323.00,271.00,7,122.00
8719,5,f_2_5.62,864.00,1327.00,463.00,13,250.00
8720,5,f_2_4.16,1048.00,1328.00,280.00,12,148.00
8721,5,f_3_11.23,1199.00,1328.00,129.00,6,45.00
8722,5,f_2_4.11,1011.00,1329.00,318.00,12,157.00
8723,5,f_4_11.0,1200.00,1330.00,130.00,5,34.00
8724,5,f_3_6.5,1009.00,1331.00,322.00,11,166.00
8725,5,f_2_5.9,633.00,1335.00,702.00,24,370.00
8726,5,f_1_3.26,466.00,1338.00,872.00,32,469.00
8727,5,f_1_3.27,470.00,1340.00,870.00,32,447.00
8728,5,f_3_8.2,944.00,1342.00,398.00,14,193.00
8729,5,f_4_11.1,1205.00,1343.00,138.00,6,50.00
8730,5,f_4_11.2,1210.00,1345.00,135.00,5,44.00
8731,5,f_1_3.28,481.00,1348.00,867.00,33,489.00
8732,5,f_4_10.0,1200.00,1348.00,148.00,6,69.00
8733,5,f_1_0.16,477.00,1350.00,873.00,32,502.00
8734,5,f_4_10.1,1205.00,1350.00,145.00,7,70.00
8735,5,f_3_8.7,1052.00,1353.00,301.00,13,139.00
8736,5,f_3_6.8,1074.00,1353.00,279.00,9,127.00
8737,5,f_1_0.17,497.00,1355.00,858.00,30,463.00
8738,5,f_1_2.11,467.00,1356.00,889.00,26,533.00
8739,5,f_4_11.3,1215.00,1358.00,143.00,6,44.00
8740,5,f_2_1.0,712.00,1362.00,650.00,24,428.00
8741,5,f_2_4.13,1014.00,1362.00,348.00,15,190.00
8742,5,f_4_11.4,1220.00,1362.00,142.00,6,41.00
8743,5,f_1_0.35,687.00,1364.00,677.00,24,411.00
8744,5,f_3_9.21,1173.00,1364.00,191.00,6,103.00
8745,5,f_4_10.2,1210.00,1364.00,154.00,8,54.00
8746,5,f_2_4.14,1018.00,1365.00,347.00,15,191.00
8747,5,f_3_6.9,1096.00,1365.00,269.00,10,139.00
8748,5,f_3_9.22,1186.00,1365.00,179.00,6,91.00
8749,5,f_4_10.3,1215.00,1365.00,150.00,8,46.00
8750,5,f_4_11.5,1225.00,1365.00,140.00,7,44.00
8751,5,f_2_1.1,747.00,1366.00,619.00,25,370.00
8752,5,f_3_6.10,1117.00,1368.00,251.00,10,109.00
8753,5,f_3_5.7,1113.00,1369.00,256.00,7,96.00
8754,5,f_1_1.19,491.00,1372.00,881.00,26,510.00
8755,5,f_2_0.8,817.00,1372.00,555.00,23,309.00
8756,5,f_1_3.42,676.00,1373.00,697.00,26,349.00
8757,5,f_2_5.10,637.00,1373.00,736.00,28,412.00
8758,5,f_1_3.45,711.00,1374.00,663.00,25,377.00
8759,5,f_2_5.35,791.00,1375.00,584.00,23,326.00
8760,5,f_3_9.23,1199.00,1378.00,179.00,7,80.00
8761,5,f_1_2.16,588.00,1379.00,791.00,28,447.00
8762,5,f_4_11.6,1230.00,1379.00,149.00,6,43.00
8763,5,f_2_0.9,827.00,1380.00,553.00,21,290.00
8764,5,f_2_5.24,748.00,1380.00,632.00,23,322.00
8765,5,f_4_9.0,1200.00,1380.00,180.00,6,73.00
8766,5,f_4_9.1,1205.00,1381.00,176.00,8,76.00
8767,5,f_4_10.4,1220.00,1383.00,163.00,8,49.00
8768,5,f_1_2.30,962.00,1384.00,422.00,12,174.00
8769,5,f_3_7.6,1031.00,1384.00,353.00,10,188.00
8770,5,f_4_10.5,1225.00,1385.00,160.00,7,57.00
8771,5,f_3_7.9,1096.00,1386.00,290.00,7,130.00
8772,5,f_4_10.6,1230.00,1386.00,156.00,7,51.00
8773,5,f_1_3.51,718.00,1393.00,675.00,28,370.00
8774,5,f_3_8.3,966.00,1394.00,428.00,17,188.00
8775,5,f_1_3.50,717.00,1395.00,678.00,26,367.00
8776,5,f_4_10.7,1235.00,1398.00,163.00,7,50.00
8777,5,f_4_10.8,1239.00,1400.00,161.00,6,46.00
8778,5,f_1_2.31,977.00,1402.00,425.00,17,184.00
8779,5,f_2_0.10,830.00,1402.00,572.00,21,295.00
8780,5,f_1_3.48,716.00,1403.00,687.00,25,362.00
8781,5,f_2_4.15,1042.00,1403.00,361.00,15,211.00
8782,5,f_4_11.7,1235.00,1403.00,168.00,7,55.00
8783,5,f_2_5.11,640.00,1408.00,768.00,31,413.00
8784,5,f_1_5.57,567.00,1410.00,843.00,41,415.00
8785,5,f_1_3.47,715.00,1413.00,698.00,25,379.00
8786,5,f_2_4.17,1051.00,1413.00,362.00,15,201.00
8787,5,f_3_5.8,1115.00,1414.00,299.00,12,113.00
8788,5,f_1_3.30,529.00,1415.00,886.00,36,445.00
8789,5,f_3_8.5,1009.00,1416.00,407.00,16,150.00
8790,5,f_2_5.23,745.00,1418.00,673.00,26,344.00
8791,5,f_4_11.8,1239.00,1418.00,179.00,9,67.00
8792,5,f_4_10.9,1244.00,1418.00,174.00,7,73.00
8793,5,f_1_0.36,697.00,1420.00,723.00,27,384.00
8794,5,f_4_11.9,1244.00,1420.00,176.00,11,63.00
8795,5,f_1_0.34,656.00,1422.00,766.00,25,483.00
8796,5,f_2_4.33,1161.00,1422.00,261.00,14,102.00
8797,5,f_3_8.8,1074.00,1422.00,348.00,12,152.00
8798,5,f_2_4.18,1071.00,1423.00,352.00,15,183.00
8799,5,f_4_10.10,1249.00,1423.00,174.00,7,70.00
8800,5,f_3_8.9,1096.00,1424.00,328.00,11,140.00
8801,5,f_3_5.9,1117.00,1425.00,308.00,14,109.00
8802,5,f_1_0.18,507.00,1427.00,920.00,37,508.00
8803,5,f_1_3.29,526.00,1428.00,902.00,36,485.00
8804,5,f_4_11.10,1249.00,1428.00,179.00,12,62.00
8805,5,f_4_11.11,1254.00,1430.00,176.00,10,62.00
8806,5,f_2_4.34,1165.00,1431.00,266.00,13,96.00
8807,5,f_4_11.12,1259.00,1431.00,172.00,11,57.00
8808,5,f_2_5.12,644.00,1433.00,789.00,31,396.00
8809,5,f_4_11.13,1264.00,1433.00,169.00,10,48.00
8810,5,f_2_5.49,829.00,1435.00,606.00,22,338.00
8811,5,f_4_10.11,1254.00,1438.00,184.00,9,76.00
8812,5,f_2_5.13,648.00,1443.00,795.00,31,408.00
8813,5,f_2_4.22,1085.00,1443.00,358.00,16,190.00
8814,5,f_4_10.12,1259.00,1444.00,185.00,7,62.00
8815,5,f_2_4.20,1084.00,1445.00,361.00,16,176.00
8816,5,f_2_5.75,971.00,1445.00,474.00,21,189.00
8817,5,f_3_8.4,987.00,1445.00,458.00,13,197.00
8818,5,f_4_10.13,1264.00,1445.00,181.00,9,61.00
8819,5,f_1_5.58,572.00,1446.00,874.00,36,425.00
8820,5,f_2_4.27,1127.00,1446.00,319.00,15,160.00
8821,5,f_2_1.21,1184.00,1446.00,262.00,10,93.00
8822,5,f_2_0.38,1012.00,1446.00,434.00,17,207.00
8823,5,f_4_10.14,1269.00,1447.00,178.00,6,58.00
8824,5,f_1_3.43,685.00,1448.00,763.00,25,409.00
8825,5,f_2_4.19,1080.00,1448.00,368.00,17,169.00
8826,5,f_3_8.10,1117.00,1448.00,331.00,10,170.00
8827,5,f_1_3.46,714.00,1449.00,735.00,23,417.00
8828,5,f_1_0.37,700.00,1449.00,749.00,27,399.00
8829,5,f_4_10.15,1273.00,1449.00,176.00,7,51.00
8830,5,f_1_2.15,587.00,1452.00,865.00,27,497.00
8831,5,f_1_3.49,716.00,1458.00,742.00,24,398.00
8832,5,f_3_8.11,1139.00,1458.00,319.00,7,161.00
8833,5,f_2_3.36,1199.00,1459.00,260.00,8,77.00
8834,5,f_2_4.21,1085.00,1460.00,375.00,17,160.00
8835,5,f_4_8.7,1257.00,1460.00,203.00,7,60.00
8836,5,f_3_7.7,1052.00,1463.00,411.00,11,251.00
8837,5,f_4_11.14,1269.00,1463.00,194.00,10,93.00
8838,5,f_4_10.16,1278.00,1463.00,185.00,8,52.00
8839,5,f_4_11.15,1273.00,1464.00,191.00,10,87.00
8840,5,f_4_10.17,1283.00,1465.00,182.00,8,56.00
8841,5,f_2_0.11,833.00,1466.00,633.00,24,308.00
8842,5,f_3_6.1,922.00,1468.00,546.00,21,316.00
8843,5,f_2_0.40,1037.00,1469.00,432.00,19,187.00
8844,5,f_2_0.41,1039.00,1473.00,434.00,18,181.00
8845,5,f_4_11.16,1278.00,1473.00,195.00,9,91.00
8846,5,f_2_5.51,833.00,1474.00,641.00,25,314.00
8847,5,f_4_8.8,1265.00,1475.00,210.00,8,55.00
8848,5,f_4_11.17,1283.00,1475.00,192.00,8,83.00
8849,5,f_2_1.2,797.00,1476.00,679.00,28,401.00
8850,5,f_4_10.18,1288.00,1478.00,190.00,10,72.00
8851,5,f_4_10.19,1293.00,1480.00,187.00,8,60.00
8852,5,f_1_2.32,992.00,1481.00,489.00,21,211.00
8853,5,f_2_4.23,1101.00,1483.00,382.00,18,182.00
8854,5,f_4_11.18,1288.00,1483.00,195.00,11,86.00
8855,5,f_4_11.19,1293.00,1484.00,191.00,12,69.00
8856,5,f_2_3.35,1198.00,1488.00,290.00,10,94.00
8857,5,f_2_5.66,919.00,1488.00,569.00,23,256.00
8858,5,f_1_3.60,831.00,1490.00,659.00,25,345.00
8859,5,f_1_3.44,688.00,1491.00,803.00,30,391.00
8860,5,f_1_2.33,1022.00,1492.00,470.00,17,176.00
8861,5,f_3_6.2,944.00,1492.00,548.00,19,284.00
8862,5,f_2_4.24,1104.00,1493.00,389.00,16,193.00
8863,5,f_4_10.20,1298.00,1493.00,195.00,9,59.00
8864,5,f_4_11.20,1306.00,1493.00,187.00,9,55.00
8865,5,f_2_4.25,1111.00,1495.00,384.00,13,193.00
8866,5,f_4_10.21,1303.00,1495.00,192.00,11,54.00
8867,5,f_4_11.21,1316.00,1495.00,179.00,8,48.00
8868,5,f_4_11.23,1320.00,1497.00,177.00,8,41.00
8869,5,f_4_11.28,1345.00,1498.00,153.00,7,33.00
8870,5,f_2_5.0,600.00,1499.00,899.00,35,420.00
8871,5,f_4_11.27,1344.00,1500.00,156.00,6,28.00
8872,5,f_1_5.63,595.00,1501.00,906.00,36,426.00
8873,5,f_3_6.11,1139.00,1501.00,362.00,12,187.00
8874,5,f_4_11.22,1319.00,1502.00,183.00,7,52.00
8875,5,f_2_5.39,792.00,1503.00,711.00,29,366.00
8876,5,f_2_5.38,792.00,1504.00,712.00,30,309.00
8877,5,f_4_10.22,1308.00,1504.00,196.00,9,79.00
8878,5,f_4_11.24,1323.00,1504.00,181.00,7,52.00
8879,5,f_4_8.9,1273.00,1505.00,232.00,9,59.00
8880,5,f_4_10.23,1312.00,1507.00,195.00,10,67.00
8881,5,f_3_5.10,1117.00,1510.00,393.00,14,146.00
8882,5,f_1_1.21,495.00,1512.00,1017.00,39,564.00
8883,5,f_3_5.11,1119.00,1512.00,393.00,13,132.00
8884,5,f_3_6.12,1161.00,1516.00,355.00,9,188.00
8885,5,f_2_1.3,807.00,1517.00,710.00,25,406.00
8886,5,f_2_1.20,1183.00,1522.00,339.00,13,148.00
8887,5,f_4_11.25,1336.00,1523.00,187.00,7,62.00
8888,5,f_2_5.77,1008.00,1525.00,517.00,22,237.00
8889,5,f_2_5.78,1011.00,1526.00,515.00,23,231.00
8890,5,f_3_8.12,1161.00,1526.00,365.00,11,189.00
8891,5,f_2_5.37,792.00,1528.00,736.00,27,356.00
8892,5,f_3_8.13,1182.00,1528.00,346.00,11,172.00
8893,5,f_1_1.22,500.00,1532.00,1032.00,43,545.00
8894,5,f_4_11.26,1340.00,1532.00,192.00,8,73.00
8895,5,f_2_4.26,1114.00,1533.00,419.00,14,215.00
8896,5,f_4_8.0,1200.00,1533.00,333.00,9,133.00
8897,5,f_4_9.2,1210.00,1533.00,323.00,11,210.00
8898,5,f_3_5.14,1123.00,1534.00,411.00,14,142.00
8899,5,f_4_9.3,1215.00,1534.00,319.00,11,199.00
8900,5,f_4_11.34,1373.00,1534.00,161.00,9,63.00
8901,5,f_2_4.28,1131.00,1535.00,404.00,15,211.00
8902,5,f_4_9.4,1220.00,1536.00,316.00,12,189.00
8903,5,f_4_9.5,1225.00,1538.00,313.00,11,181.00
8904,5,f_3_5.13,1122.00,1540.00,418.00,16,151.00
8905,5,f_4_9.6,1230.00,1540.00,310.00,12,163.00
8906,5,f_1_1.24,532.00,1541.00,1009.00,42,518.00
8907,5,f_1_2.12,517.00,1542.00,1025.00,38,586.00
8908,5,f_4_9.7,1235.00,1542.00,307.00,10,157.00
8909,5,f_2_4.29,1135.00,1543.00,408.00,15,206.00
8910,5,f_4_9.12,1259.00,1544.00,285.00,8,138.00
8911,5,f_4_9.8,1239.00,1545.00,306.00,8,132.00
8912,5,f_3_5.12,1121.00,1546.00,425.00,18,141.00
8913,5,f_4_8.1,1209.00,1547.00,338.00,12,142.00
8914,5,f_4_9.9,1244.00,1547.00,303.00,11,148.00
8915,5,f_4_10.24,1317.00,1547.00,230.00,9,115.00
8916,5,f_1_3.52,720.00,1548.00,828.00,30,472.00
8917,5,f_3_5.15,1127.00,1548.00,421.00,14,186.00
8918,5,f_1_3.53,724.00,1550.00,826.00,30,488.00
8919,5,f_3_7.10,1117.00,1550.00,433.00,15,220.00
8920,5,f_2_5.40,794.00,1553.00,759.00,29,406.00
8921,5,f_2_4.58,1413.00,1554.00,141.00,5,33.00
8922,5,f_2_5.42,802.00,1555.00,753.00,31,388.00
8923,5,f_2_4.57,1412.00,1556.00,144.00,5,22.00
8924,5,f_4_8.10,1282.00,1556.00,274.00,10,75.00
8925,5,f_1_2.17,593.00,1557.00,964.00,30,609.00
8926,5,f_4_11.29,1346.00,1557.00,211.00,9,85.00
8927,5,f_4_10.25,1322.00,1558.00,236.00,8,143.00
8928,5,f_2_4.35,1191.00,1560.00,369.00,14,201.00
8929,5,f_4_11.30,1349.00,1560.00,211.00,9,74.00
8930,5,f_1_2.13,527.00,1561.00,1034.00,43,560.00
8931,5,f_2_1.4,810.00,1561.00,751.00,26,448.00
8932,5,f_1_2.18,632.00,1563.00,931.00,32,579.00
8933,5,f_2_4.30,1139.00,1563.00,424.00,17,212.00
8934,5,f_2_4.36,1195.00,1564.00,369.00,15,181.00
8935,5,f_2_4.31,1146.00,1565.00,419.00,18,197.00
8936,5,f_4_10.26,1327.00,1572.00,245.00,10,143.00
8937,5,f_1_3.56,730.00,1573.00,843.00,32,484.00
