,episode,time_sec,step,action,reward
3805,6,1030,206.0,"1,1,3,2,2,2,4,0,0,0,3,2,4,3,4,3,3,3,3,0,4,3,4,2,2",-306.2
3806,6,1035,207.0,"2,3,1,4,2,1,1,4,1,0,4,2,3,4,2,0,1,4,4,2,0,0,2,2,1",-318.00000000000006
3807,6,1040,208.0,"1,0,1,4,4,1,2,0,4,0,3,3,4,3,4,0,1,2,0,1,3,4,0,1,0",-332.4
3808,6,1045,209.0,"2,1,3,3,4,1,1,1,1,4,3,2,1,0,1,3,4,2,1,0,2,2,1,2,0",-386.4
3809,6,1050,210.0,"2,2,0,2,3,0,0,2,3,3,0,4,3,3,1,0,4,0,2,0,4,4,2,3,0",-367.0
3810,6,1055,211.0,"0,0,2,2,0,2,4,0,3,3,3,0,1,1,3,3,3,0,0,3,3,3,1,3,4",-295.0
3811,6,1060,212.0,"2,2,1,4,0,0,0,2,2,3,0,3,0,0,4,2,0,2,3,1,0,0,2,4,2",-263.59999999999997
3812,6,1065,213.0,"3,1,0,0,4,0,3,2,0,0,2,3,0,3,3,0,3,3,0,4,2,4,4,2,0",-256.8
3813,6,1070,214.0,"2,0,0,3,3,1,3,0,1,0,0,1,3,1,3,4,4,2,1,2,1,4,4,0,0",-247.4
3814,6,1075,215.0,"1,0,0,1,1,1,0,2,3,0,3,1,3,2,3,2,0,0,3,4,4,3,4,0,2",-279.8
3815,6,1080,216.0,"0,4,3,2,3,2,0,0,2,0,0,0,0,1,4,3,3,0,2,4,0,0,3,3,0",-263.59999999999997
3816,6,1085,217.0,"0,4,0,2,0,1,0,0,1,3,3,1,0,0,3,3,4,4,4,4,4,3,0,0,0",-260.8
3817,6,1090,218.0,"0,0,0,2,3,2,2,4,0,1,0,3,3,0,4,2,3,4,0,2,1,2,4,4,1",-266.4
3818,6,1095,219.0,"0,3,0,4,1,2,4,2,3,2,2,3,3,3,2,2,0,3,3,3,4,2,1,2,1",-310.4
3819,6,1100,220.0,"0,2,2,2,1,0,4,4,0,4,0,2,3,1,3,4,1,4,2,0,0,3,2,0,0",-276.40000000000003
3820,6,1105,221.0,"3,2,3,0,1,1,2,0,1,2,0,2,2,3,3,4,1,3,0,0,0,1,1,4,0",-291.6
3821,6,1110,222.0,"2,0,0,0,4,3,0,0,0,2,2,3,3,1,3,3,2,3,0,3,0,2,1,2,0",-323.80000000000007
3822,6,1115,223.0,"4,1,2,2,0,1,1,0,0,2,4,0,2,0,3,0,4,0,1,0,1,0,1,1,2",-267.8
3823,6,1120,224.0,"0,3,0,1,2,0,0,0,0,0,0,0,3,3,0,4,1,4,3,1,3,3,3,0,2",-235.59999999999997
3824,6,1125,225.0,"1,0,2,0,0,0,1,4,1,3,3,0,4,2,3,1,0,0,2,0,2,2,4,0,4",-221.39999999999998
3825,6,1130,226.0,"0,0,0,2,2,1,0,2,3,0,4,0,0,2,0,0,2,0,4,2,4,0,2,1,0",-188.2
3826,6,1135,227.0,"3,4,3,1,2,4,0,4,1,2,0,1,4,2,4,0,4,3,2,2,1,2,2,4,4",-215.6
3827,6,1140,228.0,"3,4,0,2,3,1,0,2,1,3,2,0,4,1,1,2,2,2,1,2,4,2,4,0,0",-258.2
3828,6,1145,229.0,"4,3,3,2,2,0,2,2,0,2,0,3,0,0,2,0,1,4,1,0,1,0,0,3,3",-218.40000000000003
3829,6,1150,230.0,"0,0,2,2,4,3,4,1,0,0,2,3,0,1,2,0,3,1,0,2,2,4,2,0,0",-206.60000000000002
3830,6,1155,231.0,"4,4,1,4,0,2,0,4,4,3,0,0,3,0,2,3,3,4,4,2,2,1,0,0,0",-223.39999999999998
3831,6,1160,232.0,"2,0,2,0,2,2,1,3,0,3,0,2,1,3,2,2,4,0,4,2,1,1,2,3,2",-204.0
3832,6,1165,233.0,"2,1,2,0,4,0,3,1,0,0,2,2,2,1,2,2,0,1,3,4,0,1,3,4,1",-198.4
3833,6,1170,234.0,"3,2,1,4,0,2,1,0,3,3,4,1,4,0,2,0,3,2,0,3,2,2,3,0,4",-207.4
3834,6,1175,235.0,"4,4,3,0,4,1,2,2,0,0,2,2,3,2,0,4,1,3,1,1,0,1,4,3,2",-226.4
3835,6,1180,236.0,"1,0,1,0,4,2,2,4,3,2,0,1,3,2,4,0,2,2,4,0,2,0,2,3,2",-261.0
3836,6,1185,237.0,"2,0,0,0,3,0,4,1,0,3,0,2,1,2,2,0,3,0,3,0,2,0,1,4,2",-242.0
3837,6,1190,238.0,"0,0,0,2,0,1,3,1,4,2,2,0,0,1,3,0,3,0,1,3,0,0,1,1,0",-237.2
3838,6,1195,239.0,"0,4,0,3,2,1,0,3,1,3,0,3,2,2,4,2,2,0,0,2,0,0,0,0,2",-236.4
3839,6,1200,240.0,"2,4,0,0,2,1,2,3,1,1,0,0,1,2,3,2,0,0,0,2,3,0,2,0,0",-236.2
3840,6,1205,241.0,"0,0,3,2,1,3,0,1,1,3,2,3,4,0,4,4,2,4,3,1,3,1,3,2,2",-275.6
3841,6,1210,242.0,"4,4,0,0,3,3,1,1,3,3,0,2,4,0,1,3,0,0,0,0,2,0,2,0,2",-304.20000000000005
3842,6,1215,243.0,"4,3,0,1,0,0,0,2,0,3,0,4,2,3,1,0,1,2,3,4,4,1,3,1,2",-294.0
3843,6,1220,244.0,"3,4,0,0,3,3,0,1,0,0,0,2,4,1,1,2,3,0,2,3,4,1,3,3,4",-294.8
3844,6,1225,245.0,"4,3,0,4,3,0,0,0,0,4,0,3,0,0,1,1,0,0,1,1,2,3,1,0,0",-276.4
3845,6,1230,246.0,"3,0,0,2,2,2,1,4,1,4,1,0,4,0,2,3,3,2,0,2,2,0,2,3,2",-257.20000000000005
3846,6,1235,247.0,"3,1,0,3,3,1,0,2,4,3,0,4,2,3,0,4,1,4,2,0,1,1,2,4,2",-301.6
3847,6,1240,248.0,"1,2,1,1,0,0,0,3,1,4,3,0,2,0,0,2,0,4,3,1,2,0,2,3,2",-306.6
3848,6,1245,249.0,"4,3,3,4,0,4,1,2,3,3,0,2,2,0,4,3,3,0,4,0,3,0,0,0,1",-272.4
3849,6,1250,250.0,"3,1,3,3,0,0,0,1,1,4,0,4,0,0,3,0,1,4,3,0,0,4,2,0,0",-278.6
3850,6,1255,251.0,"3,3,2,0,4,4,3,3,3,3,0,2,0,0,0,0,4,4,2,2,1,3,1,2,4",-271.0
3851,6,1260,252.0,"0,2,3,1,3,4,3,3,1,2,0,3,3,3,1,1,4,1,0,0,3,2,2,2,0",-311.6
3852,6,1265,253.0,"1,4,1,3,2,1,0,3,3,2,1,2,0,3,3,2,0,1,4,2,0,3,4,1,0",-344.20000000000005
3853,6,1270,254.0,"0,0,3,3,2,4,2,0,3,4,3,2,1,0,4,3,3,4,3,2,0,0,2,1,2",-366.59999999999997
3854,6,1275,255.0,"4,4,1,2,4,0,0,2,4,0,3,4,4,0,1,2,0,0,1,0,4,3,2,2,0",-350.4
3855,6,1280,256.0,"0,0,4,3,2,2,2,2,1,3,2,3,0,3,0,2,2,3,2,1,4,1,0,0,2",-320.6
3856,6,1285,257.0,"0,0,3,0,4,4,4,3,2,0,2,0,4,2,0,3,1,3,4,1,2,1,3,3,0",-307.6
3857,6,1290,258.0,"0,2,0,2,4,0,2,2,3,0,2,4,3,2,4,0,4,4,3,2,0,3,2,1,0",-308.20000000000005
3858,6,1295,259.0,"1,0,2,2,2,0,0,2,0,3,0,2,4,3,1,2,1,4,0,3,3,3,4,1,2",-310.4
3859,6,1300,260.0,"2,3,1,3,0,0,4,0,1,3,2,1,4,2,3,0,1,4,3,2,0,4,3,0,0",-284.8
3860,6,1305,261.0,"3,2,2,0,2,0,2,4,3,4,2,2,2,4,0,2,3,2,0,3,4,3,1,0,2",-279.59999999999997
3861,6,1310,262.0,"1,4,0,3,2,3,2,0,2,2,2,1,3,0,2,2,0,4,2,0,2,1,3,3,2",-297.2
3862,6,1315,263.0,"2,3,1,3,4,3,4,0,0,0,0,2,4,1,2,2,1,3,4,3,1,3,1,3,4",-307.8
3863,6,1320,264.0,"1,3,0,0,3,0,0,0,1,0,2,1,3,0,0,2,2,4,3,2,2,1,0,4,1",-304.59999999999997
3864,6,1325,265.0,"2,4,0,0,4,0,2,4,2,4,1,1,0,3,0,0,0,0,2,3,0,0,4,3,2",-318.00000000000006
3865,6,1330,266.0,"2,1,0,0,3,1,0,1,2,0,2,3,2,1,1,3,0,1,2,0,4,4,2,4,1",-368.00000000000006
3866,6,1335,267.0,"2,4,2,2,0,4,1,0,2,3,0,1,2,0,2,2,3,0,1,2,0,4,3,4,0",-348.0
3867,6,1340,268.0,"1,3,0,2,1,1,1,3,0,0,0,4,1,1,2,0,3,0,2,1,4,3,0,4,4",-327.19999999999993
3868,6,1345,269.0,"4,2,0,2,0,1,3,0,0,0,0,4,2,0,0,3,2,4,4,0,3,1,2,0,2",-331.2
3869,6,1350,270.0,"2,2,0,0,2,0,0,3,2,0,3,1,3,0,0,4,0,0,0,1,3,2,0,2,2",-305.8
3870,6,1355,271.0,"4,1,3,3,2,1,0,4,1,0,0,0,2,0,2,0,4,0,0,2,4,0,0,0,0",-288.0
3871,6,1360,272.0,"0,4,1,4,2,1,0,4,3,2,4,2,0,1,0,2,3,3,1,1,2,2,2,4,0",-310.40000000000003
3872,6,1365,273.0,"4,4,2,0,1,0,0,2,0,3,2,0,0,4,0,3,2,3,0,2,0,1,1,2,1",-315.00000000000006
3873,6,1370,274.0,"0,3,2,0,2,2,1,1,2,2,0,2,1,3,4,2,2,1,3,1,0,3,2,1,1",-310.8
3874,6,1375,275.0,"3,4,3,4,3,3,2,2,3,0,0,3,0,2,0,1,0,0,3,4,4,3,2,3,4",-328.2
3875,6,1380,276.0,"3,2,0,2,2,0,0,0,0,3,2,2,2,0,0,3,0,4,0,1,4,2,2,2,2",-347.8
3876,6,1385,277.0,"3,4,3,0,4,2,0,0,0,3,3,3,3,0,1,3,2,3,3,1,2,1,0,4,0",-356.8
3877,6,1390,278.0,"3,3,2,1,3,2,2,3,4,3,1,0,2,1,1,0,0,2,0,0,0,0,0,2,2",-315.4
3878,6,1395,279.0,"0,4,0,2,4,2,0,0,3,2,2,4,3,4,2,3,3,1,3,3,3,1,4,1,2",-333.2
3879,6,1400,280.0,"2,4,4,1,0,0,0,2,4,3,3,3,3,3,3,0,2,4,0,0,3,1,3,1,0",-342.2
3880,6,1405,281.0,"1,3,0,0,3,0,4,1,0,0,0,1,4,0,1,3,0,0,0,0,1,0,0,2,3",-291.4
3881,6,1410,282.0,"0,4,0,0,1,1,0,1,3,0,0,3,2,1,4,2,4,0,3,0,3,0,2,1,0",-335.20000000000005
3882,6,1415,283.0,"0,0,2,2,0,2,0,0,2,4,0,2,3,0,4,2,0,0,1,2,4,1,2,0,3",-298.0
3883,6,1420,284.0,"4,3,0,0,2,2,0,4,3,0,0,2,3,1,2,0,3,0,2,1,2,1,0,3,2",-292.0
3884,6,1425,285.0,"4,1,2,4,3,2,0,3,3,3,0,0,3,0,3,1,1,4,0,1,0,3,4,2,2",-330.8
3885,6,1430,286.0,"2,3,0,3,2,0,1,0,3,0,1,1,1,0,0,2,3,3,3,0,4,1,2,3,4",-324.6
3886,6,1435,287.0,"0,4,2,0,0,2,0,3,1,2,2,4,0,3,0,4,0,0,2,1,0,2,3,3,2",-333.79999999999995
3887,6,1440,288.0,"0,4,2,0,2,2,0,1,2,2,2,0,4,4,0,0,3,0,3,4,0,0,0,2,2",-317.0
3888,6,1445,289.0,"2,1,3,2,2,1,0,4,0,0,2,2,4,3,4,0,0,3,0,0,0,3,2,1,2",-328.0
3889,6,1450,290.0,"0,4,1,2,2,3,1,0,2,3,3,1,3,4,3,0,0,0,2,1,0,0,0,3,2",-358.2
3890,6,1455,291.0,"3,4,2,3,4,0,4,0,3,3,0,1,0,2,1,1,2,3,3,3,3,0,2,3,4",-337.4
3891,6,1460,292.0,"3,4,1,1,2,4,4,3,2,4,0,2,3,0,4,3,0,4,0,2,3,0,2,0,2",-337.20000000000005
3892,6,1465,293.0,"4,0,3,0,0,1,3,0,4,2,1,4,3,3,2,1,2,3,1,2,1,4,1,4,2",-336.0
3893,6,1470,294.0,"2,4,0,4,3,1,0,4,0,4,2,2,2,0,2,2,3,0,0,1,1,0,2,0,0",-329.6
3894,6,1475,295.0,"3,4,0,1,4,3,2,0,2,2,0,0,0,2,0,2,0,3,4,0,0,3,1,1,2",-323.6
3895,6,1480,296.0,"1,2,2,2,0,1,0,0,2,2,0,4,4,0,3,4,3,4,2,1,0,2,1,0,2",-339.0
3896,6,1485,297.0,"3,0,0,3,2,3,2,4,3,0,0,0,4,0,1,0,4,4,2,0,4,0,0,0,0",-312.2
3897,6,1490,298.0,"1,0,2,2,0,0,1,2,0,0,0,1,4,1,1,2,3,3,0,1,0,0,3,2,4",-305.4
3898,6,1495,299.0,"4,4,0,2,2,2,0,1,0,0,2,2,2,3,2,0,3,0,3,0,0,1,2,0,2",-296.80000000000007
3899,6,1500,300.0,"2,0,3,3,0,0,1,1,0,3,2,3,1,3,4,0,3,3,2,4,0,0,2,0,2",-316.6
3900,6,1505,301.0,"0,3,1,2,3,1,0,1,2,1,0,3,1,0,4,2,0,4,4,0,0,2,3,3,0",-369.4
3901,6,1510,302.0,"0,1,2,2,2,2,2,0,1,4,0,0,0,3,2,0,2,0,3,0,3,2,0,0,0",-347.6
3902,6,1515,303.0,"2,3,2,1,3,0,4,0,2,4,0,1,0,1,4,2,0,1,1,2,3,1,3,3,0",-309.8
3903,6,1520,304.0,"0,4,1,4,3,3,0,2,4,1,2,3,0,1,1,3,3,0,4,2,4,0,2,0,1",-350.79999999999995
3904,6,1525,305.0,"0,3,3,0,0,0,4,1,4,4,2,4,3,0,0,2,2,0,0,0,4,0,3,2,0",-352.0
3905,6,1530,306.0,"1,1,0,2,1,0,0,0,0,3,0,1,4,1,3,3,3,3,0,3,4,3,2,1,2",-350.0
3906,6,1535,307.0,"1,0,2,0,3,0,4,0,1,0,0,4,2,1,2,2,0,4,0,1,2,2,0,1,0",-360.2
3907,6,1540,308.0,"3,0,0,4,2,0,0,1,0,0,2,1,0,2,4,3,2,2,2,2,0,3,1,0,0",-337.0
3908,6,1545,309.0,"4,1,1,4,0,0,3,3,2,0,4,2,2,2,0,0,3,0,4,2,0,1,2,0,3",-345.6
3909,6,1550,310.0,"1,4,2,3,4,4,0,1,2,0,1,2,0,1,2,3,2,3,4,1,0,0,1,0,2",-379.59999999999997
3910,6,1555,311.0,"0,2,1,4,1,3,2,3,0,0,0,1,0,2,0,0,4,3,0,0,0,1,0,1,4",-360.2
3911,6,1560,312.0,"2,0,2,0,3,2,0,3,3,4,1,3,2,1,2,0,2,0,2,0,2,0,2,0,0",-365.6
3912,6,1565,313.0,"1,4,3,2,2,3,0,2,2,4,0,4,4,0,1,2,3,0,0,1,0,4,0,1,2",-388.20000000000005
3913,6,1570,314.0,"2,4,1,1,4,1,0,0,0,3,2,4,2,2,4,4,3,4,2,1,0,0,4,4,2",-429.40000000000003
3914,6,1575,315.0,"0,0,3,2,3,3,3,3,0,2,3,2,1,3,3,2,0,4,1,1,0,1,0,0,4",-454.79999999999995
3915,6,1580,316.0,"4,0,3,1,2,4,4,3,0,3,1,3,1,0,4,0,0,4,3,0,2,1,2,1,2",-477.4
3916,6,1585,317.0,"0,4,1,0,2,1,4,3,1,3,1,4,2,4,3,3,4,3,2,3,2,0,3,1,2",-469.79999999999995
3917,6,1590,318.0,"2,2,0,1,2,1,0,2,3,2,2,0,3,2,2,2,1,1,2,1,2,1,0,4,0",-447.79999999999995
3918,6,1595,319.0,"0,4,1,4,0,1,2,2,0,1,2,1,1,3,4,0,3,1,0,0,0,4,3,0,0",-454.20000000000005
3919,6,1600,320.0,"4,4,3,4,2,0,1,1,3,0,1,3,1,0,3,0,2,3,0,4,4,0,0,0,0",-440.80000000000007
3920,6,1605,321.0,"4,0,0,2,4,0,0,3,2,1,0,2,2,0,4,2,0,0,4,4,0,0,2,3,0",-436.00000000000006
3921,6,1610,322.0,"3,2,3,1,2,3,3,0,0,2,0,1,0,0,4,3,2,2,2,0,3,1,1,3,2",-428.6
3922,6,1615,323.0,"0,4,2,0,2,0,0,2,0,0,2,4,0,0,4,2,2,3,3,1,0,0,0,0,2",-439.20000000000005
3923,6,1620,324.0,"1,3,2,3,4,0,0,0,0,2,0,1,1,0,2,0,4,0,0,0,0,1,0,3,2",-436.4
3924,6,1625,325.0,"0,0,2,0,4,2,1,3,0,2,2,0,3,3,2,2,3,0,4,1,0,4,4,1,0",-427.2
3925,6,1630,326.0,"0,0,3,0,2,0,0,1,0,1,0,1,3,0,0,4,3,4,3,0,3,3,3,4,0",-450.99999999999994
3926,6,1635,327.0,"2,1,0,3,0,1,1,2,2,4,2,0,1,0,2,2,3,4,1,0,4,1,0,1,0",-440.6
3927,6,1640,328.0,"0,3,0,1,0,0,0,1,0,0,3,1,0,0,0,0,3,0,3,3,0,1,1,0,2",-450.6
3928,6,1645,329.0,"3,2,0,4,3,1,1,2,0,0,3,3,3,2,0,3,0,4,4,0,0,0,0,4,4",-454.40000000000003
3929,6,1650,330.0,"1,1,1,1,0,0,1,0,0,0,3,3,2,0,3,2,4,3,3,1,0,1,1,4,4",-442.2
3930,6,1655,331.0,"4,0,0,4,3,2,1,1,0,3,0,4,2,1,4,2,0,0,4,1,4,1,1,3,4",-469.0
3931,6,1660,332.0,"3,3,4,4,3,0,0,2,2,3,2,1,2,0,3,2,3,1,2,2,2,3,1,3,2",-487.6
3932,6,1665,333.0,"0,4,2,0,2,0,0,2,0,0,2,4,0,0,4,2,2,4,2,1,0,0,0,0,2",-497.2
3933,6,1670,334.0,"2,4,2,1,4,0,0,1,0,0,0,3,0,2,2,3,3,1,1,0,2,2,4,3,2",-505.80000000000007
3934,6,1675,335.0,"0,2,2,3,2,0,2,1,2,4,2,3,0,0,2,3,2,0,0,0,0,3,0,3,0",-471.0
3935,6,1680,336.0,"0,0,0,3,3,2,2,2,2,0,2,2,0,3,4,2,3,0,3,2,1,4,1,4,1",-463.6
3936,6,1685,337.0,"4,4,1,3,2,0,2,2,0,4,3,4,3,0,2,2,0,3,4,2,4,0,1,3,1",-509.20000000000005
3937,6,1690,338.0,"3,4,2,1,4,1,2,1,4,2,3,2,0,1,1,0,3,4,4,3,4,1,2,3,4",-544.4000000000001
3938,6,1695,339.0,"0,4,0,2,4,1,1,3,1,3,0,4,0,0,2,2,0,3,4,4,4,0,1,1,0",-573.6
3939,6,1700,340.0,"0,3,4,1,0,1,1,0,1,0,0,0,3,0,0,2,1,4,1,2,1,0,2,0,4",-502.79999999999995
3940,6,1705,341.0,"0,2,0,0,4,1,3,1,0,2,0,3,0,0,0,2,0,0,0,4,0,3,0,4,1",-459.4000000000001
3941,6,1710,342.0,"0,0,2,3,2,1,1,1,4,3,0,3,0,3,2,1,3,2,1,2,3,1,0,3,2",-482.4
3942,6,1715,343.0,"0,3,0,3,0,1,1,0,2,2,0,1,4,1,0,0,2,2,4,2,1,0,1,3,2",-506.5999999999999
3943,6,1720,344.0,"3,3,1,1,1,1,4,2,2,0,4,4,0,0,0,2,3,0,4,2,2,3,2,2,2",-475.0
3944,6,1725,345.0,"4,0,4,3,3,0,4,0,0,2,0,3,3,0,2,3,3,0,3,1,0,0,2,3,2",-498.20000000000005
3945,6,1730,346.0,"0,2,2,3,0,2,0,4,3,2,3,2,0,0,4,2,3,0,4,0,4,1,4,0,4",-494.20000000000005
3946,6,1735,347.0,"3,0,2,2,2,0,3,1,2,3,0,1,0,3,0,3,1,3,0,2,1,3,3,1,2",-472.0
3947,6,1740,348.0,"2,4,2,2,2,0,2,1,1,0,0,3,3,1,0,0,1,4,2,3,1,3,2,4,4",-499.40000000000003
3948,6,1745,349.0,"1,0,3,2,0,1,1,3,0,3,0,3,3,0,1,3,3,4,3,0,3,0,0,0,2",-538.8
3949,6,1750,350.0,"4,4,1,0,2,1,0,0,0,3,0,2,0,0,2,0,0,0,0,3,1,0,0,0,2",-522.2
3950,6,1755,351.0,"3,2,1,0,0,1,0,1,3,4,0,0,0,3,1,3,0,4,1,0,0,4,4,3,2",-521.6
3951,6,1760,352.0,"1,2,4,2,0,2,0,1,1,3,0,4,4,4,4,3,3,3,2,3,3,2,0,3,1",-537.0
3952,6,1765,353.0,"2,2,2,3,4,1,0,0,0,0,1,0,1,0,4,3,1,1,4,2,0,1,0,3,1",-543.8000000000001
3953,6,1770,354.0,"3,4,0,4,3,1,1,3,3,3,0,0,0,4,3,0,3,0,1,1,3,0,1,2,0",-509.2
3954,6,1775,355.0,"0,2,2,0,4,1,3,3,3,3,2,2,2,0,2,2,0,0,3,2,1,4,2,0,2",-483.79999999999995
3955,6,1780,356.0,"1,0,4,0,2,1,0,4,0,2,0,4,3,2,4,2,2,4,1,2,0,0,1,0,2",-495.6
3956,6,1785,357.0,"4,4,3,0,4,1,0,3,4,1,0,0,4,0,4,3,2,2,1,4,0,2,2,4,2",-541.2
3957,6,1790,358.0,"0,4,0,2,2,0,4,2,0,4,3,4,3,3,3,0,4,2,0,0,1,4,0,0,0",-514.4000000000001
3958,6,1795,359.0,"0,0,0,0,0,1,0,0,0,3,0,2,2,0,2,2,0,0,1,0,2,2,0,2,0",-506.2
3959,6,1800,360.0,"0,2,4,1,0,2,1,4,0,3,0,3,0,0,1,3,1,0,4,2,1,3,4,1,2",-526.6000000000001
3960,6,1805,361.0,"4,1,1,3,0,4,0,1,3,1,0,2,2,1,1,2,0,3,1,2,3,0,2,3,0",-581.6000000000001
3961,6,1810,362.0,"4,0,2,1,2,4,3,3,0,3,2,3,0,0,4,0,0,4,3,0,2,1,1,1,3",-569.8
3962,6,1815,363.0,"2,3,2,2,0,2,0,2,3,2,0,0,1,0,1,1,0,2,2,1,0,0,0,0,4",-562.4
3963,6,1820,364.0,"2,4,3,2,4,0,1,2,2,2,0,0,4,3,1,3,4,4,4,4,1,1,1,2,2",-595.8
3964,6,1825,365.0,"0,1,1,0,2,2,3,3,1,0,1,2,0,3,2,2,3,4,4,1,2,0,4,3,0",-588.2
3965,6,1830,366.0,"2,3,4,0,3,1,0,1,2,0,0,0,1,3,0,3,2,3,1,2,4,0,1,3,4",-580.8
3966,6,1835,367.0,"0,4,3,0,2,3,0,2,3,4,3,0,2,0,4,0,3,0,1,2,3,0,4,1,2",-562.4
3967,6,1840,368.0,"4,4,3,1,2,2,4,1,2,0,3,2,3,3,1,4,3,4,4,3,1,0,3,2,0",-574.6000000000001
3968,6,1845,369.0,"2,4,4,4,2,2,1,4,1,1,2,3,4,3,2,1,1,4,3,0,0,1,0,1,2",-567.4
3969,6,1850,370.0,"2,0,0,1,3,0,0,0,4,0,0,1,2,3,0,2,0,2,0,2,4,2,3,2,0",-485.8
3970,6,1855,371.0,"1,3,1,0,4,1,0,4,0,3,2,1,0,3,2,2,0,3,1,1,4,2,0,4,0",-489.40000000000003
3971,6,1860,372.0,"4,3,4,3,4,0,1,1,0,0,3,0,3,3,4,1,0,2,0,2,0,0,2,2,4",-558.6
3972,6,1865,373.0,"0,2,0,1,4,1,3,1,0,2,0,3,0,0,0,2,0,0,0,4,0,3,0,4,1",-543.6
3973,6,1870,374.0,"1,0,2,0,3,1,4,2,0,3,1,1,0,3,3,0,0,3,4,2,1,2,3,1,3",-535.2
3974,6,1875,375.0,"4,2,0,4,0,1,0,1,1,0,0,3,4,0,2,3,4,0,1,0,0,0,0,3,0",-500.8
3975,6,1880,376.0,"0,4,3,2,2,3,0,0,3,4,1,2,3,4,4,2,0,0,3,0,0,4,1,1,2",-504.40000000000003
3976,6,1885,377.0,"2,0,2,3,0,0,0,0,0,0,2,3,2,3,3,2,3,2,2,3,1,1,2,4,2",-507.0
3977,6,1890,378.0,"3,0,2,2,2,1,4,1,2,3,0,1,0,3,0,3,2,3,0,2,1,3,3,0,2",-484.20000000000005
3978,6,1895,379.0,"0,2,2,0,2,3,3,0,0,0,2,0,0,3,4,0,3,4,0,2,0,4,2,3,0",-486.0
3979,6,1900,380.0,"0,0,4,2,4,1,0,0,0,2,1,2,2,0,4,4,0,4,0,2,0,1,3,0,0",-501.20000000000005
3980,6,1905,381.0,"0,2,3,0,2,3,3,1,3,3,0,0,0,0,3,1,0,4,1,0,0,4,3,4,2",-538.0000000000001
3981,6,1910,382.0,"1,2,4,2,0,2,0,1,1,3,0,4,4,4,4,3,3,3,2,4,3,2,0,3,2",-551.0
3982,6,1915,383.0,"4,0,2,3,4,4,1,1,1,2,2,2,4,3,0,1,3,1,0,0,0,4,2,0,2",-554.0
3983,6,1920,384.0,"1,0,1,0,2,1,2,1,2,4,4,0,0,4,0,0,1,4,4,0,1,0,2,1,1",-529.4000000000001
3984,6,1925,385.0,"3,4,1,4,4,0,1,3,0,0,2,1,1,4,4,2,1,0,0,4,1,3,2,1,2",-532.0
3985,6,1930,386.0,"2,4,2,3,0,1,0,0,2,2,0,3,0,0,1,0,3,0,3,0,2,4,3,3,4",-549.4
3986,6,1935,387.0,"2,4,0,0,2,1,0,0,2,0,1,0,4,0,0,2,0,0,2,4,4,1,2,0,4",-566.4
3987,6,1940,388.0,"2,1,0,2,4,0,0,2,3,2,0,1,2,2,1,2,2,0,3,1,3,0,0,2,0",-572.3999999999999
3988,6,1945,389.0,"1,0,2,2,2,0,0,0,0,4,1,0,1,1,3,2,1,4,0,3,0,1,2,3,0",-544.5999999999999
3989,6,1950,390.0,"4,0,4,2,3,2,2,3,2,0,2,2,0,1,2,0,4,3,3,4,4,1,3,0,2",-505.8
3990,6,1955,391.0,"1,1,2,4,2,1,0,3,3,0,2,1,0,1,3,2,0,0,3,2,1,1,0,1,2",-551.4000000000001
3991,6,1960,392.0,"4,0,1,2,3,1,4,2,0,4,2,3,3,1,1,2,2,2,4,1,2,3,2,1,0",-598.2
3992,6,1965,393.0,"3,4,0,2,0,0,3,4,2,4,2,4,1,0,2,2,3,4,3,2,0,0,1,3,2",-577.5999999999999
3993,6,1970,394.0,"4,0,0,0,1,1,3,0,0,0,0,2,2,4,0,0,1,0,4,3,2,2,3,4,0",-579.4000000000001
3994,6,1975,395.0,"2,0,0,2,2,2,1,0,2,0,0,0,0,3,0,2,1,1,4,0,2,3,3,1,0",-557.8000000000001
3995,6,1980,396.0,"1,0,0,3,0,1,3,1,1,4,0,1,0,4,4,3,3,0,3,0,0,0,2,3,0",-606.0
3996,6,1985,397.0,"2,3,3,0,4,1,0,1,4,2,2,1,3,0,2,2,0,2,1,0,4,1,0,3,2",-602.8000000000001
3997,6,1990,398.0,"4,0,0,2,0,1,0,4,2,2,0,3,4,3,0,2,1,4,0,3,1,1,3,0,2",-612.0000000000001
3998,6,1995,399.0,"2,1,2,0,2,1,0,1,3,0,0,2,4,0,4,0,3,2,0,2,1,3,0,4,4",-631.2
3999,6,2000,400.0,"3,4,1,2,0,3,0,2,4,3,2,1,3,3,3,4,0,0,0,4,0,0,2,0,2",-653.2
4000,6,2005,401.0,"4,4,3,2,0,4,1,3,2,2,3,1,4,0,3,3,1,3,0,0,0,0,2,4,4",-675.4000000000001
4001,6,2010,402.0,"3,3,0,1,3,0,4,4,0,2,0,0,0,0,3,3,3,4,2,0,1,2,3,4,1",-656.8
4002,6,2015,403.0,"3,4,2,2,2,2,0,0,2,3,0,4,1,0,0,1,0,4,0,4,2,0,0,2,2",-629.0
4003,6,2020,404.0,"0,2,3,3,2,4,1,0,2,0,0,2,0,0,4,0,2,3,2,1,0,0,0,1,2",-635.8000000000001
4004,6,2025,405.0,"0,2,1,3,4,2,4,3,1,0,2,2,3,0,3,0,1,4,1,2,1,4,0,0,1",-604.0
4005,6,2030,406.0,"0,0,2,1,4,1,3,0,3,2,0,4,0,3,2,3,1,4,4,2,4,0,0,0,1",-637.0
