,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
295,1,f_3_11.0,900.00,982.00,82.00,2,19.00
296,1,f_3_10.0,900.00,983.00,83.00,2,17.00
297,1,f_1_5.24,477.00,984.00,507.00,16,263.00
298,1,f_3_11.1,913.00,985.00,72.00,2,8.00
299,1,f_1_0.23,527.00,986.00,459.00,18,217.00
300,1,f_1_3.26,483.00,988.00,505.00,23,224.00
301,1,f_3_10.1,913.00,992.00,79.00,2,20.00
302,1,f_2_4.4,696.00,993.00,297.00,13,180.00
303,1,f_3_10.2,926.00,993.00,67.00,1,7.00
304,1,f_1_4.35,513.00,995.00,482.00,19,234.00
305,1,f_1_4.38,530.00,997.00,467.00,15,232.00
306,1,f_1_4.28,499.00,998.00,499.00,25,240.00
307,1,f_1_3.6,329.00,1004.00,675.00,25,348.00
308,1,f_3_11.2,926.00,1004.00,78.00,2,16.00
309,1,f_2_4.5,713.00,1013.00,300.00,12,193.00
310,1,f_2_5.1,756.00,1023.00,267.00,7,91.00
311,1,f_1_0.30,612.00,1032.00,420.00,15,219.00
312,1,f_3_10.3,939.00,1032.00,93.00,3,27.00
313,1,f_2_5.2,759.00,1033.00,274.00,9,85.00
314,1,f_3_10.4,952.00,1034.00,82.00,1,16.00
315,1,f_3_10.5,965.00,1036.00,71.00,1,5.00
316,1,f_1_3.48,656.00,1038.00,382.00,11,162.00
317,1,f_2_5.0,753.00,1043.00,290.00,11,117.00
318,1,f_3_9.1,913.00,1043.00,130.00,4,62.00
319,1,f_1_5.25,479.00,1045.00,566.00,17,305.00
320,1,f_1_5.39,543.00,1046.00,503.00,20,289.00
321,1,f_1_0.24,532.00,1048.00,516.00,20,238.00
322,1,f_2_4.6,730.00,1048.00,318.00,11,204.00
323,1,f_3_11.3,939.00,1048.00,109.00,4,32.00
324,1,f_2_4.7,734.00,1050.00,316.00,10,194.00
325,1,f_1_4.61,643.00,1052.00,409.00,17,220.00
326,1,f_2_4.8,781.00,1053.00,272.00,11,143.00
327,1,f_1_5.17,380.00,1054.00,674.00,19,437.00
328,1,f_1_2.7,355.00,1055.00,700.00,29,360.00
329,1,f_3_8.0,900.00,1056.00,156.00,4,44.00
330,1,f_1_5.55,685.00,1057.00,372.00,12,190.00
331,1,f_1_0.25,543.00,1062.00,519.00,17,238.00
332,1,f_1_0.26,553.00,1065.00,512.00,17,226.00
333,1,f_2_4.9,791.00,1068.00,277.00,11,145.00
334,1,f_1_4.37,527.00,1070.00,543.00,23,271.00
335,1,f_2_4.10,795.00,1072.00,277.00,9,142.00
336,1,f_2_4.17,915.00,1073.00,158.00,6,59.00
337,1,f_1_4.64,649.00,1075.00,426.00,16,236.00
338,1,f_1_0.34,630.00,1076.00,446.00,17,211.00
339,1,f_2_4.16,914.00,1076.00,162.00,7,53.00
340,1,f_1_0.27,562.00,1077.00,515.00,23,215.00
341,1,f_2_4.18,918.00,1078.00,160.00,7,47.00
342,1,f_2_4.0,652.00,1080.00,428.00,19,217.00
343,1,f_1_0.29,565.00,1082.00,517.00,24,217.00
344,1,f_2_4.11,846.00,1082.00,236.00,11,78.00
345,1,f_3_11.4,952.00,1082.00,130.00,4,63.00
346,1,f_2_4.12,850.00,1083.00,233.00,9,71.00
347,1,f_3_9.2,926.00,1083.00,157.00,4,74.00
348,1,f_1_5.18,385.00,1084.00,699.00,19,469.00
349,1,f_1_0.28,565.00,1084.00,519.00,21,248.00
350,1,f_1_2.8,363.00,1085.00,722.00,30,364.00
351,1,f_2_4.21,924.00,1085.00,161.00,7,40.00
352,1,f_3_9.3,939.00,1085.00,146.00,4,61.00
353,1,f_3_9.4,952.00,1086.00,134.00,5,54.00
354,1,f_1_4.40,534.00,1087.00,553.00,21,307.00
355,1,f_1_0.35,637.00,1087.00,450.00,14,192.00
356,1,f_1_2.9,371.00,1088.00,717.00,28,352.00
357,1,f_2_4.13,866.00,1088.00,222.00,8,68.00
358,1,f_3_9.5,965.00,1088.00,123.00,3,49.00
359,1,f_1_5.56,687.00,1089.00,402.00,13,203.00
360,1,f_1_2.10,379.00,1090.00,711.00,30,343.00
361,1,f_1_5.19,389.00,1094.00,705.00,18,458.00
362,1,f_1_5.30,498.00,1103.00,605.00,18,350.00
363,1,f_2_4.14,901.00,1103.00,202.00,8,51.00
364,1,f_1_4.47,552.00,1105.00,553.00,20,300.00
365,1,f_2_4.15,911.00,1107.00,196.00,8,51.00
366,1,f_1_3.8,338.00,1108.00,770.00,23,449.00
367,1,f_2_4.19,919.00,1108.00,189.00,8,55.00
368,1,f_3_9.6,978.00,1108.00,130.00,3,53.00
369,1,f_3_9.7,991.00,1109.00,118.00,4,43.00
370,1,f_3_8.1,922.00,1111.00,189.00,5,72.00
371,1,f_3_9.8,1004.00,1111.00,107.00,3,39.00
372,1,f_3_9.9,1017.00,1113.00,96.00,3,24.00
373,1,f_3_9.10,1030.00,1114.00,84.00,2,17.00
374,1,f_3_10.6,978.00,1119.00,141.00,4,73.00
375,1,f_1_5.57,696.00,1123.00,427.00,11,250.00
376,1,f_1_5.58,699.00,1124.00,425.00,14,241.00
377,1,f_1_2.30,602.00,1127.00,525.00,19,308.00
378,1,f_3_11.5,965.00,1127.00,162.00,4,89.00
379,1,f_1_5.20,396.00,1128.00,732.00,18,473.00
380,1,f_1_4.42,540.00,1128.00,588.00,27,321.00
381,1,f_3_11.6,978.00,1128.00,150.00,3,77.00
382,1,f_3_10.7,991.00,1128.00,137.00,4,59.00
383,1,f_3_11.7,991.00,1130.00,139.00,3,65.00
384,1,f_2_4.20,922.00,1138.00,216.00,11,79.00
385,1,f_1_3.27,496.00,1143.00,647.00,25,328.00
386,1,f_3_6.0,900.00,1147.00,247.00,8,86.00
387,1,f_1_5.59,700.00,1149.00,449.00,14,240.00
388,1,f_3_6.1,922.00,1149.00,227.00,6,83.00
389,1,f_1_3.49,659.00,1153.00,494.00,14,286.00
390,1,f_1_0.31,622.00,1153.00,531.00,18,315.00
391,1,f_2_4.1,667.00,1153.00,486.00,20,257.00
392,1,f_1_3.29,500.00,1154.00,654.00,25,314.00
393,1,f_1_3.35,523.00,1157.00,634.00,22,332.00
394,1,f_1_3.28,499.00,1158.00,659.00,24,311.00
395,1,f_2_5.3,766.00,1162.00,396.00,12,176.00
396,1,f_1_2.11,386.00,1166.00,780.00,25,450.00
397,1,f_1_5.60,708.00,1167.00,459.00,15,244.00
398,1,f_3_10.8,1004.00,1168.00,164.00,6,77.00
399,1,f_1_5.61,712.00,1169.00,457.00,15,238.00
400,1,f_1_3.30,504.00,1173.00,669.00,30,328.00
401,1,f_2_4.22,927.00,1173.00,246.00,14,110.00
402,1,f_2_4.28,960.00,1175.00,215.00,10,106.00
403,1,f_3_7.1,922.00,1175.00,253.00,7,85.00
404,1,f_3_8.2,944.00,1176.00,232.00,8,112.00
405,1,f_3_8.3,966.00,1180.00,214.00,7,91.00
406,1,f_1_4.46,551.00,1183.00,632.00,28,327.00
407,1,f_3_10.9,1017.00,1183.00,166.00,6,83.00
408,1,f_2_4.27,959.00,1185.00,226.00,12,102.00
409,1,f_1_4.48,558.00,1187.00,629.00,26,332.00
410,1,f_1_4.36,521.00,1189.00,668.00,28,372.00
411,1,f_1_1.20,498.00,1196.00,698.00,19,467.00
412,1,f_1_5.21,400.00,1198.00,798.00,23,548.00
413,1,f_1_4.49,567.00,1198.00,631.00,25,345.00
414,1,f_3_6.2,944.00,1200.00,256.00,7,115.00
415,1,f_3_7.2,944.00,1201.00,257.00,11,97.00
416,1,f_3_9.11,1043.00,1204.00,161.00,3,84.00
417,1,f_3_9.12,1056.00,1205.00,149.00,4,77.00
418,1,f_1_3.31,511.00,1208.00,697.00,26,339.00
419,1,f_3_10.10,1030.00,1209.00,179.00,5,94.00
420,1,f_1_3.32,514.00,1210.00,696.00,26,387.00
421,1,f_3_10.11,1043.00,1210.00,167.00,6,79.00
422,1,f_1_0.36,657.00,1212.00,555.00,22,303.00
423,1,f_2_4.23,931.00,1213.00,282.00,11,148.00
424,1,f_2_4.24,934.00,1215.00,281.00,13,136.00
425,1,f_3_11.8,1004.00,1224.00,220.00,6,125.00
426,1,f_3_11.9,1017.00,1225.00,208.00,6,124.00
427,1,f_3_8.4,987.00,1227.00,240.00,7,98.00
428,1,f_1_3.33,517.00,1228.00,711.00,26,386.00
429,1,f_2_5.4,791.00,1228.00,437.00,19,218.00
430,1,f_3_11.11,1043.00,1229.00,186.00,5,68.00
431,1,f_3_8.6,1031.00,1231.00,200.00,4,61.00
432,1,f_1_0.32,624.00,1233.00,609.00,18,354.00
433,1,f_2_4.25,951.00,1233.00,282.00,13,136.00
434,1,f_3_11.10,1030.00,1233.00,203.00,5,119.00
435,1,f_1_4.52,582.00,1235.00,653.00,21,383.00
436,1,f_1_4.51,582.00,1237.00,655.00,18,429.00
437,1,f_2_4.26,954.00,1239.00,285.00,14,142.00
438,1,f_3_6.3,966.00,1241.00,275.00,8,118.00
439,1,f_1_3.34,520.00,1243.00,723.00,32,382.00
440,1,f_3_9.16,1108.00,1249.00,141.00,4,72.00
441,1,f_1_2.31,613.00,1250.00,637.00,23,362.00
442,1,f_2_5.5,795.00,1250.00,455.00,17,226.00
443,1,f_3_8.7,1052.00,1250.00,198.00,5,58.00
444,1,f_2_5.6,806.00,1251.00,445.00,16,208.00
445,1,f_1_5.22,411.00,1253.00,842.00,25,554.00
446,1,f_1_4.39,531.00,1253.00,722.00,29,440.00
447,1,f_3_11.12,1056.00,1255.00,199.00,6,91.00
448,1,f_1_2.12,394.00,1257.00,863.00,28,474.00
449,1,f_3_6.7,1052.00,1261.00,209.00,6,58.00
450,1,f_3_6.4,987.00,1262.00,275.00,10,121.00
451,1,f_1_5.27,486.00,1263.00,777.00,26,451.00
452,1,f_1_2.32,667.00,1265.00,598.00,24,325.00
453,1,f_2_5.8,841.00,1265.00,424.00,17,177.00
454,1,f_3_11.13,1069.00,1265.00,196.00,5,66.00
