,episode,time_sec,step,action,reward
2188,4,145,29.0,"0,3,0,2,0,4,3,3,1,3,0,0,3,0,1,0,0,2,4,2,1,1,1,4,2",-48.400000000000006
2189,4,150,30.0,"1,1,0,4,2,0,2,1,2,0,3,1,3,4,0,1,1,3,3,2,2,3,3,3,4",-56.199999999999996
2190,4,155,31.0,"3,2,4,4,3,4,3,0,1,0,2,4,3,2,0,0,1,4,1,0,0,4,3,3,2",-81.39999999999999
2191,4,160,32.0,"2,4,0,4,2,0,1,3,0,3,4,4,1,1,4,4,2,1,3,0,1,3,1,0,3",-81.0
2192,4,165,33.0,"0,0,2,0,0,0,4,3,2,4,3,4,4,4,0,3,2,4,3,0,2,1,2,3,1",-84.6
2193,4,170,34.0,"1,4,2,0,3,0,2,2,4,3,3,0,0,1,1,3,0,3,1,0,0,0,2,2,0",-73.0
2194,4,175,35.0,"3,0,0,0,1,4,3,4,1,0,4,3,3,3,4,3,3,2,2,0,2,4,3,4,0",-85.6
2195,4,180,36.0,"0,2,2,4,2,0,3,3,2,0,4,4,1,2,1,0,1,0,3,1,2,3,0,2,1",-69.2
2196,4,185,37.0,"1,1,2,0,2,1,4,3,2,2,3,1,1,4,1,3,0,0,1,4,3,4,3,0,0",-79.0
2197,4,190,38.0,"3,2,1,4,0,0,3,3,2,2,4,3,1,1,1,0,4,2,4,0,2,2,0,4,4",-99.39999999999999
2198,4,195,39.0,"4,0,3,4,2,4,4,3,0,4,1,1,0,3,3,4,0,2,0,4,1,1,3,3,2",-77.2
2199,4,200,40.0,"3,3,1,1,2,2,2,3,3,4,4,0,0,2,1,0,1,2,4,1,1,4,3,3,0",-86.8
2200,4,205,41.0,"2,4,1,1,3,4,2,2,2,0,4,2,0,3,2,2,0,2,2,0,2,0,0,3,4",-76.20000000000002
2201,4,210,42.0,"3,4,0,0,2,0,3,4,2,1,3,1,1,1,3,3,4,4,0,2,2,0,1,2,4",-94.80000000000001
2202,4,215,43.0,"0,4,4,0,3,0,4,1,0,1,0,0,3,2,1,3,2,4,1,4,2,2,3,3,0",-93.4
2203,4,220,44.0,"0,1,2,0,2,2,1,4,3,2,3,1,1,3,3,3,4,2,2,0,4,1,1,0,3",-110.0
2204,4,225,45.0,"3,4,1,4,0,3,4,3,3,0,0,1,2,1,3,3,0,1,1,0,0,4,0,0,4",-108.2
2205,4,230,46.0,"2,1,2,4,0,2,4,0,0,0,0,0,3,3,0,2,1,1,3,2,1,3,0,0,3",-89.80000000000001
2206,4,235,47.0,"1,3,4,4,3,3,4,2,1,0,0,4,1,3,2,2,3,1,4,3,2,0,1,0,2",-101.20000000000002
2207,4,240,48.0,"0,0,0,4,3,4,1,3,0,3,4,3,1,4,0,2,2,1,2,2,4,4,2,2,0",-73.8
2208,4,245,49.0,"0,1,1,3,0,0,0,0,3,3,4,2,1,3,3,1,0,4,1,3,3,0,3,4,0",-79.2
2209,4,250,50.0,"0,4,4,2,3,1,4,4,3,2,0,4,1,2,4,3,3,4,0,0,2,1,3,0,0",-103.0
2210,4,255,51.0,"1,0,0,0,3,0,0,2,4,1,4,3,3,0,0,4,0,3,2,1,3,0,3,1,0",-110.19999999999999
2211,4,260,52.0,"3,3,0,0,2,0,4,4,3,0,4,2,0,3,0,0,2,4,0,3,1,0,3,4,1",-96.0
2212,4,265,53.0,"3,3,1,4,4,0,4,3,4,4,0,3,1,1,1,4,3,4,3,0,0,2,3,1,0",-117.19999999999999
2213,4,270,54.0,"4,0,1,4,1,4,0,0,1,1,4,4,2,4,1,2,1,3,3,4,0,3,1,3,3",-118.60000000000001
2214,4,275,55.0,"0,4,3,1,3,2,4,3,2,3,0,1,2,1,3,2,0,2,2,3,2,3,3,0,0",-135.4
2215,4,280,56.0,"3,4,1,2,1,1,2,1,0,3,3,2,3,1,1,1,1,0,1,0,4,2,0,1,0",-148.59999999999997
2216,4,285,57.0,"3,3,1,0,3,0,1,1,2,0,1,2,2,3,3,4,2,0,2,3,4,1,3,3,0",-172.8
2217,4,290,58.0,"1,2,2,4,3,0,0,0,2,4,3,0,3,3,0,1,3,4,3,0,0,1,2,3,2",-157.8
2218,4,295,59.0,"2,3,2,0,0,3,0,2,2,1,0,3,3,3,1,4,2,3,4,2,0,0,3,4,3",-163.4
2219,4,300,60.0,"4,1,4,3,1,0,4,3,4,2,3,2,0,3,0,0,1,4,3,2,1,0,3,4,4",-142.6
2220,4,305,61.0,"3,3,3,0,2,0,4,3,0,1,0,0,2,3,0,1,2,0,0,2,1,1,2,0,2",-128.4
2221,4,310,62.0,"3,0,3,0,3,2,0,0,0,2,3,2,1,4,0,2,2,4,4,2,3,2,0,0,4",-112.80000000000001
2222,4,315,63.0,"2,0,1,0,2,0,3,3,2,0,3,3,1,1,4,1,1,1,1,0,0,0,4,4,4",-110.80000000000001
2223,4,320,64.0,"4,3,2,0,0,3,0,3,4,2,4,1,3,0,2,0,0,3,4,3,4,1,4,2,0",-84.6
2224,4,325,65.0,"3,3,3,0,2,4,4,0,2,2,4,3,1,2,4,0,2,3,0,4,2,3,1,0,0",-89.19999999999999
2225,4,330,66.0,"0,1,2,4,2,4,0,2,3,1,4,1,1,0,0,2,3,0,3,3,0,3,0,3,0",-123.0
2226,4,335,67.0,"1,3,2,4,0,1,0,2,2,2,0,0,0,3,3,0,0,0,0,0,2,3,4,1,4",-106.00000000000001
2227,4,340,68.0,"1,2,2,2,0,0,1,3,1,0,1,3,1,3,0,2,3,2,4,3,0,3,0,3,0",-131.8
2228,4,345,69.0,"0,4,3,0,0,1,0,2,1,1,4,0,0,3,3,2,1,4,1,2,2,1,4,2,4",-144.2
2229,4,350,70.0,"3,2,2,3,1,2,4,3,0,4,0,3,4,3,0,2,0,1,0,3,2,0,1,3,0",-140.2
2230,4,355,71.0,"0,1,1,4,3,0,0,4,4,1,4,4,1,1,4,0,3,4,3,3,3,2,0,3,0",-126.20000000000002
2231,4,360,72.0,"0,2,4,0,3,0,0,4,1,0,0,1,1,0,0,2,2,1,0,3,3,2,4,4,1",-142.0
2232,4,365,73.0,"1,4,1,4,2,4,4,4,0,4,4,3,0,3,0,3,3,3,0,0,1,2,0,0,1",-128.20000000000002
2233,4,370,74.0,"2,2,1,3,0,1,3,4,3,2,4,1,0,2,3,4,4,3,0,1,0,1,0,0,0",-149.8
2234,4,375,75.0,"3,3,1,1,4,4,4,1,2,4,0,4,3,1,4,0,0,2,2,0,0,1,4,3,3",-156.8
2235,4,380,76.0,"3,4,4,4,3,2,0,2,0,1,0,0,0,2,3,3,1,3,2,4,0,3,0,4,4",-148.4
2236,4,385,77.0,"1,1,4,4,4,1,3,2,2,1,3,4,3,3,2,2,4,0,0,2,0,0,2,2,0",-165.60000000000002
2237,4,390,78.0,"3,3,3,2,1,0,0,3,2,2,2,0,2,0,3,2,1,0,3,2,0,0,2,4,0",-178.2
2238,4,395,79.0,"1,1,3,3,2,2,2,4,0,0,2,4,1,2,0,3,2,4,4,2,3,1,0,3,1",-171.0
2239,4,400,80.0,"3,1,3,3,2,2,4,0,2,0,4,2,1,1,3,0,2,0,0,0,3,0,3,4,0",-145.4
2240,4,405,81.0,"3,4,0,2,3,1,1,3,2,3,4,4,2,1,2,2,3,0,0,3,3,0,0,4,0",-180.6
2241,4,410,82.0,"1,0,0,4,2,2,4,3,0,1,4,0,2,1,2,3,4,0,3,3,0,1,0,3,0",-192.4
2242,4,415,83.0,"2,2,2,0,1,1,0,0,0,2,0,1,3,4,2,1,0,0,4,0,1,2,2,0,4",-123.19999999999999
2243,4,420,84.0,"0,4,1,1,2,2,4,3,3,4,1,4,1,3,0,2,3,4,0,2,4,1,3,3,1",-112.0
2244,4,425,85.0,"1,0,2,3,2,1,4,2,2,0,0,3,2,4,2,2,4,4,2,0,0,1,3,1,3",-122.19999999999999
2245,4,430,86.0,"0,1,0,0,4,1,4,0,2,2,3,0,0,1,1,0,3,3,2,1,0,2,2,3,3",-121.0
2246,4,435,87.0,"3,4,0,0,4,1,4,0,0,2,4,0,1,2,2,0,1,4,0,3,1,3,0,1,4",-145.0
2247,4,440,88.0,"3,3,1,4,2,2,1,0,3,3,2,2,1,3,4,2,0,1,0,0,0,0,2,4,1",-154.6
2248,4,445,89.0,"0,4,0,4,3,0,0,0,1,0,2,2,2,2,4,3,3,0,2,0,2,0,3,0,4",-140.2
2249,4,450,90.0,"3,0,3,4,2,0,0,3,1,0,4,2,4,4,2,1,3,4,3,2,1,1,3,4,4",-137.0
2250,4,455,91.0,"2,0,2,4,0,0,2,3,0,1,4,0,3,3,3,3,0,4,2,0,2,0,3,3,4",-153.39999999999998
2251,4,460,92.0,"1,3,2,4,3,4,3,3,2,2,4,0,0,1,4,1,3,4,0,1,3,4,4,1,2",-155.2
2252,4,465,93.0,"1,3,3,0,4,4,0,3,0,0,3,2,0,3,0,0,1,1,4,3,2,0,0,1,0",-144.6
2253,4,470,94.0,"0,0,0,4,2,2,0,0,1,1,4,1,0,3,2,3,1,1,0,0,1,1,0,4,3",-160.6
2254,4,475,95.0,"4,1,2,4,0,2,2,3,1,1,3,0,4,3,0,4,0,0,3,0,2,2,0,0,3",-159.4
2255,4,480,96.0,"1,0,0,4,0,0,0,2,1,4,3,4,2,0,2,3,0,1,3,1,1,3,0,0,0",-158.60000000000002
2256,4,485,97.0,"4,4,1,1,3,0,0,1,1,2,0,1,2,3,0,1,0,3,0,4,1,1,3,1,1",-148.2
2257,4,490,98.0,"4,3,4,0,0,2,2,3,1,1,0,0,3,0,0,0,4,4,2,0,2,0,0,2,3",-133.4
2258,4,495,99.0,"1,0,2,4,0,0,4,0,3,2,3,1,1,4,3,1,0,4,3,2,2,0,3,2,0",-140.2
2259,4,500,100.0,"0,2,0,4,4,0,3,0,2,0,1,1,0,1,4,4,2,0,1,2,1,0,0,2,4",-106.2
2260,4,505,101.0,"1,4,0,0,0,0,0,2,0,0,4,4,1,1,3,4,0,0,0,0,0,2,0,1,3",-104.0
2261,4,510,102.0,"2,0,2,2,0,0,1,4,2,2,4,1,1,2,2,1,4,0,1,2,0,1,0,3,0",-107.19999999999999
2262,4,515,103.0,"0,4,0,0,4,0,1,4,4,2,1,4,3,4,4,4,3,4,0,3,1,2,4,4,0",-130.6
2263,4,520,104.0,"2,0,2,4,4,0,4,4,1,2,3,4,1,3,1,0,4,4,0,2,2,0,0,4,4",-153.0
2264,4,525,105.0,"3,0,1,1,3,4,0,0,1,2,4,0,1,1,2,2,3,3,3,3,4,2,0,0,2",-163.2
2265,4,530,106.0,"2,3,0,1,4,0,0,4,4,0,0,0,4,2,1,1,3,2,0,2,4,3,2,3,0",-160.0
2266,4,535,107.0,"1,3,0,0,3,1,4,2,2,2,4,4,4,0,4,3,2,2,0,1,1,2,3,4,4",-168.0
2267,4,540,108.0,"0,0,3,4,2,0,0,0,0,3,4,0,0,2,2,2,1,3,4,4,0,0,3,3,1",-168.79999999999998
2268,4,545,109.0,"2,0,3,3,4,2,0,4,2,2,1,0,2,0,2,2,1,4,3,2,1,0,2,2,0",-175.4
2269,4,550,110.0,"4,3,0,0,4,1,3,0,2,4,0,2,2,0,1,1,1,0,1,3,2,1,0,3,0",-177.0
2270,4,555,111.0,"3,1,4,3,3,1,0,2,2,1,1,4,0,1,1,2,0,1,3,0,0,0,3,0,2",-144.4
2271,4,560,112.0,"1,2,1,4,4,2,0,0,2,3,4,0,0,1,0,0,3,1,2,4,0,3,4,4,1",-129.0
2272,4,565,113.0,"1,4,1,3,0,0,4,3,2,2,4,1,0,0,4,2,2,4,2,0,4,0,2,3,0",-140.0
2273,4,570,114.0,"1,2,4,2,3,2,3,2,3,0,1,3,0,3,0,2,2,4,4,0,0,0,4,3,4",-142.0
2274,4,575,115.0,"1,1,0,4,0,0,3,2,0,1,0,3,4,4,2,3,4,0,1,4,4,0,1,3,2",-163.2
2275,4,580,116.0,"2,3,2,4,4,2,1,0,0,0,3,0,0,1,2,2,1,2,3,0,0,3,1,4,4",-166.8
2276,4,585,117.0,"3,4,0,2,3,2,0,4,2,1,3,3,0,3,4,0,0,0,1,0,0,3,0,4,0",-170.0
2277,4,590,118.0,"0,0,1,3,3,2,3,2,1,0,0,1,0,3,4,2,0,0,3,0,1,0,3,0,3",-188.4
2278,4,595,119.0,"1,0,1,4,1,4,2,3,2,2,4,3,0,4,2,2,2,0,0,0,2,1,3,4,4",-182.40000000000003
2279,4,600,120.0,"0,0,3,4,0,1,4,3,1,0,2,1,3,0,4,3,4,3,3,4,0,2,2,2,3",-205.4
2280,4,605,121.0,"4,3,3,0,2,0,3,0,3,1,1,4,0,2,2,0,1,2,4,2,0,3,3,0,3",-176.0
2281,4,610,122.0,"3,0,3,3,2,2,0,1,1,1,0,1,1,4,4,1,3,1,2,0,4,3,0,2,3",-171.79999999999998
2282,4,615,123.0,"0,0,1,1,0,0,4,4,0,4,4,1,0,0,4,0,1,0,4,0,2,1,0,0,2",-177.8
2283,4,620,124.0,"1,2,4,3,2,3,4,2,2,1,4,1,0,2,0,3,4,3,1,0,4,0,3,3,1",-165.60000000000002
2284,4,625,125.0,"1,3,1,3,0,0,4,2,0,0,4,4,3,0,3,2,1,0,0,4,2,1,1,3,0",-139.8
2285,4,630,126.0,"0,4,2,1,1,0,4,3,0,2,4,0,1,4,0,2,4,0,2,2,2,1,3,4,4",-147.4
2286,4,635,127.0,"4,0,2,4,2,2,4,3,2,0,4,0,0,3,2,3,2,0,2,0,1,3,0,4,2",-148.4
2287,4,640,128.0,"1,3,2,4,2,4,0,4,2,1,3,3,2,3,3,3,0,0,4,1,4,2,0,3,2",-170.8
2288,4,645,129.0,"0,2,0,2,2,0,3,4,1,0,0,4,1,2,2,0,2,4,2,0,2,1,4,2,3",-167.60000000000002
2289,4,650,130.0,"0,0,2,0,3,0,2,3,0,3,4,4,3,1,2,3,2,3,1,0,4,4,2,0,4",-164.4
2290,4,655,131.0,"0,3,0,3,3,2,2,0,3,2,4,0,3,1,0,3,0,0,3,4,1,1,3,4,0",-158.8
2291,4,660,132.0,"0,3,4,0,4,0,4,3,0,2,0,1,1,1,0,0,2,0,3,0,0,2,0,0,3",-125.2
2292,4,665,133.0,"2,2,3,4,3,4,0,3,0,0,3,4,4,2,2,2,1,4,3,4,0,3,4,3,4",-109.6
2293,4,670,134.0,"1,2,3,4,2,4,4,3,0,0,3,0,4,1,3,1,1,4,0,2,0,2,2,3,3",-141.79999999999998
2294,4,675,135.0,"3,1,0,0,4,3,3,0,1,1,0,2,0,0,3,1,1,0,2,2,2,1,4,0,0",-156.0
2295,4,680,136.0,"3,4,1,4,4,0,0,3,0,0,1,0,0,3,2,0,1,0,2,0,0,1,4,4,4",-164.2
2296,4,685,137.0,"0,3,1,3,3,0,4,3,2,0,0,0,0,2,4,4,2,0,2,4,1,2,0,0,4",-182.8
2297,4,690,138.0,"3,3,2,3,3,4,0,3,2,2,0,3,1,1,1,2,0,0,1,2,4,2,2,2,4",-161.2
2298,4,695,139.0,"3,4,0,1,3,0,3,4,2,1,4,2,3,2,3,3,0,4,2,1,2,0,3,4,1",-133.0
2299,4,700,140.0,"3,2,3,3,1,0,3,3,0,3,4,0,2,3,2,0,3,2,3,2,1,1,4,3,3",-158.39999999999998
2300,4,705,141.0,"0,0,3,0,4,0,1,0,2,2,4,0,1,3,1,1,0,2,3,1,4,0,3,4,0",-151.0
2301,4,710,142.0,"2,4,0,2,2,0,0,2,3,0,0,0,0,1,2,0,0,2,3,0,1,0,1,0,4",-140.8
2302,4,715,143.0,"2,0,3,4,2,3,2,3,3,2,4,1,3,4,2,2,2,3,1,0,0,1,2,0,2",-152.0
2303,4,720,144.0,"3,1,0,0,4,0,0,3,0,0,4,3,0,2,2,2,4,0,0,2,0,3,2,3,0",-167.8
2304,4,725,145.0,"0,3,0,2,0,4,2,3,0,3,0,0,3,0,1,0,0,3,4,2,1,1,1,4,1",-166.0
2305,4,730,146.0,"1,1,0,4,3,0,1,0,2,0,3,1,3,4,0,1,2,3,3,2,2,3,2,2,4",-177.60000000000002
2306,4,735,147.0,"0,0,2,0,0,0,4,3,2,4,3,4,4,4,0,3,2,4,3,0,2,1,2,3,1",-144.8
2307,4,740,148.0,"1,4,2,0,3,0,1,3,4,3,4,0,0,0,2,3,1,4,0,0,0,0,2,2,0",-141.2
2308,4,745,149.0,"0,2,2,4,2,0,3,3,3,0,4,4,1,2,2,0,1,0,3,0,2,3,0,2,1",-150.8
2309,4,750,150.0,"3,1,2,4,4,0,1,4,2,2,4,3,1,0,1,0,4,3,4,0,1,2,0,4,4",-178.60000000000002
2310,4,755,151.0,"4,0,3,4,2,4,4,3,0,4,1,1,0,3,3,3,0,1,0,4,1,1,3,3,2",-163.39999999999998
2311,4,760,152.0,"3,4,0,0,3,0,3,4,2,1,3,1,1,1,4,3,4,4,0,2,2,0,1,2,4",-187.39999999999998
2312,4,765,153.0,"0,1,2,0,2,2,0,4,3,2,4,1,1,3,3,3,4,1,1,0,3,1,1,0,3",-189.8
2313,4,770,154.0,"3,0,3,4,0,0,4,3,1,1,4,0,0,0,2,3,3,1,0,0,2,0,2,4,0",-191.60000000000002
2314,4,775,155.0,"1,3,4,4,3,2,4,2,0,0,0,4,1,3,2,2,3,0,4,2,2,0,0,0,2",-178.0
2315,4,780,156.0,"0,1,1,3,0,0,0,0,3,2,4,2,1,3,3,1,0,4,1,3,3,0,3,4,0",-175.60000000000002
2316,4,785,157.0,"1,0,0,0,3,0,0,2,4,1,4,3,3,0,0,4,0,3,2,0,2,0,3,0,0",-188.2
2317,4,790,158.0,"3,3,0,0,2,0,4,4,3,1,4,2,0,3,0,0,2,4,0,3,0,0,3,4,1",-187.8
2318,4,795,159.0,"3,0,0,0,1,4,0,2,2,2,4,0,0,1,0,2,0,0,2,4,3,0,1,0,3",-181.4
2319,4,800,160.0,"3,4,1,2,1,0,2,1,0,2,3,2,3,2,1,1,1,0,1,0,4,2,0,0,0",-153.0
2320,4,805,161.0,"1,2,2,4,3,0,0,0,2,4,4,0,3,3,0,1,3,4,3,0,0,1,2,3,2",-170.0
2321,4,810,162.0,"4,1,4,3,1,0,4,4,4,2,4,2,0,3,0,0,1,4,3,1,0,0,3,4,4",-189.20000000000002
2322,4,815,163.0,"3,0,3,1,4,1,0,0,0,2,3,2,1,4,0,2,2,4,4,2,3,2,0,0,4",-195.0
2323,4,820,164.0,"2,4,2,4,0,2,2,1,3,0,4,0,0,2,3,2,4,0,4,2,1,0,2,3,0",-177.8
2324,4,825,165.0,"3,3,3,0,2,4,4,0,2,2,4,3,1,2,4,0,2,3,0,4,2,3,2,0,0",-164.4
2325,4,830,166.0,"1,3,2,4,0,1,0,2,2,2,0,0,0,3,3,0,0,0,0,0,2,3,4,0,4",-171.00000000000003
2326,4,835,167.0,"0,4,3,1,0,1,0,2,2,1,4,0,0,3,3,2,1,4,1,2,2,1,4,2,4",-193.4
2327,4,840,168.0,"3,2,2,3,1,2,4,3,1,3,0,4,4,3,0,2,0,0,0,4,1,0,1,3,0",-205.2
2328,4,845,169.0,"4,1,2,4,3,4,3,3,0,1,4,1,1,3,1,2,2,4,1,3,2,1,1,1,0",-200.60000000000002
2329,4,850,170.0,"2,2,1,3,0,1,3,4,3,2,4,1,0,2,3,4,4,3,0,0,0,1,0,0,0",-183.2
2330,4,855,171.0,"2,3,0,1,4,4,4,2,2,4,0,4,3,0,4,0,0,2,2,0,0,1,4,3,3",-207.4
2331,4,860,172.0,"0,0,1,2,4,4,0,2,0,3,0,1,0,3,4,0,2,0,0,0,2,3,0,3,1",-213.6
2332,4,865,173.0,"1,0,2,1,3,4,4,4,2,1,4,0,1,2,2,3,0,1,0,3,4,0,0,3,3",-232.8
2333,4,870,174.0,"3,1,3,3,2,2,4,1,2,0,4,2,1,1,3,0,2,0,1,0,3,0,3,4,0",-232.39999999999998
2334,4,875,175.0,"2,3,0,1,2,0,4,3,2,1,0,0,1,3,2,2,0,2,4,3,4,0,3,4,1",-223.0
2335,4,880,176.0,"0,4,1,1,2,2,3,3,3,4,1,4,1,3,0,2,3,4,1,2,4,1,3,3,1",-252.39999999999998
2336,4,885,177.0,"4,2,4,4,4,2,4,0,0,3,0,0,1,2,1,2,0,4,3,0,0,0,0,0,3",-222.6
2337,4,890,178.0,"4,0,2,4,0,1,2,0,3,2,3,3,1,2,3,1,0,4,3,0,0,4,3,0,3",-186.0
2338,4,895,179.0,"0,4,0,4,3,0,0,0,2,0,2,2,2,2,4,3,3,0,2,0,1,0,3,0,4",-193.8
2339,4,900,180.0,"3,0,2,4,2,0,0,3,2,0,3,2,4,4,2,1,3,3,2,2,1,1,3,4,4",-228.2
2340,4,905,181.0,"1,3,2,4,3,4,3,3,2,2,4,0,0,1,4,1,3,4,0,0,2,4,4,0,1",-227.6
2341,4,910,182.0,"1,3,3,0,4,4,0,3,0,0,3,2,0,3,1,0,1,1,4,2,2,0,0,0,0",-220.8
2342,4,915,183.0,"0,0,1,0,3,2,2,3,2,0,3,0,4,0,3,0,1,4,3,2,0,1,2,3,4",-240.4
2343,4,920,184.0,"2,0,2,0,1,1,3,4,2,2,2,0,3,0,0,0,2,3,1,0,2,0,2,3,0",-231.20000000000002
2344,4,925,185.0,"4,3,4,0,0,2,3,3,2,1,0,0,3,0,0,0,4,4,2,0,2,0,0,1,3",-218.4
2345,4,930,186.0,"0,2,0,4,4,0,3,0,2,1,0,1,0,1,4,4,2,0,1,2,1,0,0,2,4",-186.8
2346,4,935,187.0,"0,3,0,4,4,1,3,0,3,3,4,4,0,0,3,1,2,4,3,2,2,3,2,2,0",-223.6
2347,4,940,188.0,"0,4,0,0,4,0,2,4,4,2,0,4,3,4,4,4,3,4,0,3,1,2,4,4,0",-238.0
2348,4,945,189.0,"1,0,0,3,4,1,4,2,4,2,3,0,3,0,0,2,4,2,1,0,2,0,1,0,0",-266.20000000000005
2349,4,950,190.0,"2,3,0,2,4,0,0,4,4,0,0,0,3,2,0,1,3,2,0,2,4,3,2,3,0",-282.6
2350,4,955,191.0,"1,3,0,0,3,1,4,2,2,2,4,4,4,0,4,3,2,2,0,1,1,2,3,4,4",-295.6
2351,4,960,192.0,"2,0,3,4,4,2,0,4,2,2,1,0,2,0,2,2,0,4,3,2,1,0,2,3,0",-289.8
2352,4,965,193.0,"0,1,0,4,2,1,3,4,3,0,3,3,0,3,0,2,3,0,3,1,0,2,3,2,4",-287.40000000000003
2353,4,970,194.0,"0,2,1,4,4,2,0,0,2,3,3,0,0,1,0,0,3,1,2,4,0,3,4,4,1",-276.0
2354,4,975,195.0,"1,4,1,3,0,0,4,3,2,2,4,2,0,0,4,2,2,4,2,0,4,0,2,3,0",-275.79999999999995
2355,4,980,196.0,"4,2,1,4,3,1,0,3,0,2,4,0,0,1,3,1,4,0,3,0,0,3,3,4,3",-293.0
2356,4,985,197.0,"1,3,2,3,4,2,0,0,0,0,3,0,0,2,1,2,1,3,3,0,0,3,1,4,4",-295.20000000000005
2357,4,990,198.0,"0,0,0,3,3,2,2,2,2,0,0,1,0,3,4,2,0,0,3,0,0,0,3,0,3",-254.40000000000003
2358,4,995,199.0,"1,0,0,3,2,2,0,3,2,0,4,0,3,3,4,1,2,4,3,0,0,3,2,0,1",-308.8
2359,4,1000,200.0,"3,4,2,1,0,2,1,4,4,3,0,1,2,0,2,2,1,1,0,0,1,2,3,4,2",-310.6
2360,4,1005,201.0,"3,0,3,1,2,2,0,1,1,1,0,1,1,4,4,1,3,1,2,0,4,3,0,2,3",-293.2
2361,4,1010,202.0,"1,3,2,0,1,3,4,3,3,3,0,4,0,0,0,2,3,0,3,0,0,1,0,1,3",-262.0
2362,4,1015,203.0,"0,3,2,0,4,4,4,4,0,3,1,0,0,0,0,3,4,0,2,1,0,3,1,2,1",-295.6
2363,4,1020,204.0,"0,2,2,4,2,4,0,4,2,1,3,2,2,3,2,3,0,0,4,2,4,2,0,4,2",-307.6
2364,4,1025,205.0,"4,4,2,0,3,0,0,4,1,0,4,1,1,1,4,3,3,4,0,2,0,0,1,1,0",-268.79999999999995
2365,4,1030,206.0,"2,3,2,3,0,4,4,3,3,1,3,0,1,4,2,1,0,4,2,2,3,4,3,0,0",-254.39999999999998
2366,4,1035,207.0,"1,4,0,1,1,4,1,3,0,0,3,2,1,0,2,2,0,4,0,2,1,0,2,2,4",-239.20000000000002
2367,4,1040,208.0,"4,0,3,4,0,0,4,0,2,2,2,1,0,3,1,1,0,4,2,0,3,1,4,0,2",-240.20000000000002
2368,4,1045,209.0,"4,1,4,4,4,2,1,4,1,2,2,3,1,0,3,1,4,0,0,2,0,1,3,4,1",-269.2
2369,4,1050,210.0,"0,3,1,0,1,2,4,3,4,4,4,3,2,4,4,1,0,3,0,3,2,3,4,3,0",-284.59999999999997
2370,4,1055,211.0,"1,3,4,2,0,2,0,3,2,0,4,3,0,0,2,3,3,1,4,0,1,1,2,3,0",-304.59999999999997
2371,4,1060,212.0,"0,0,1,4,0,0,3,0,1,3,0,4,0,3,0,2,4,0,3,0,2,1,4,2,2",-300.59999999999997
2372,4,1065,213.0,"4,4,2,4,3,2,0,1,1,3,4,4,3,3,0,1,1,0,1,0,0,1,4,3,0",-335.8
2373,4,1070,214.0,"0,3,0,3,4,1,0,3,0,1,2,3,2,2,3,4,3,0,3,2,4,1,0,4,1",-318.6
2374,4,1075,215.0,"2,0,2,0,3,2,0,2,2,2,0,0,1,0,4,0,3,4,2,3,2,1,2,1,2",-262.59999999999997
2375,4,1080,216.0,"1,0,3,0,3,2,0,0,3,1,2,2,3,1,3,2,0,0,4,1,1,2,3,3,4",-285.8
2376,4,1085,217.0,"0,0,4,3,1,0,0,2,3,0,4,4,0,3,3,0,0,4,0,1,0,1,3,2,0",-275.0
2377,4,1090,218.0,"2,4,1,3,3,0,1,4,4,0,0,4,0,0,0,0,2,4,0,2,0,0,0,0,1",-234.0
2378,4,1095,219.0,"2,3,4,0,0,0,0,0,2,1,2,2,0,2,0,0,3,1,3,0,2,0,3,0,0",-232.8
2379,4,1100,220.0,"0,2,0,2,0,0,2,0,0,1,4,2,3,0,0,0,0,3,2,3,2,0,3,0,0",-223.79999999999998
2380,4,1105,221.0,"1,0,0,2,3,0,2,0,3,0,2,2,3,3,0,2,1,2,3,3,2,3,0,3,0",-240.4
2381,4,1110,222.0,"0,0,2,0,4,2,0,1,2,0,4,0,1,1,3,0,0,4,2,3,1,3,0,4,0",-238.4
2382,4,1115,223.0,"1,2,4,0,4,2,1,3,2,2,2,1,0,1,4,0,2,1,3,1,2,4,3,3,4",-268.0
2383,4,1120,224.0,"2,0,1,4,0,0,0,3,0,2,4,3,3,3,4,2,4,2,0,1,1,0,0,0,4",-268.2
2384,4,1125,225.0,"1,1,1,4,3,0,1,4,2,3,0,0,3,2,1,2,1,0,0,0,1,2,0,0,2",-237.39999999999998
2385,4,1130,226.0,"0,0,1,4,3,1,0,3,0,1,2,0,3,0,1,1,0,1,3,2,4,0,4,1,0",-270.0
2386,4,1135,227.0,"3,4,4,3,3,2,4,2,2,0,4,0,0,1,0,4,2,4,2,3,4,2,3,4,3",-278.4
2387,4,1140,228.0,"2,0,1,1,0,4,0,3,2,1,0,1,0,3,0,3,3,3,4,2,3,1,2,3,3",-292.79999999999995
2388,4,1145,229.0,"1,3,1,4,2,0,0,1,2,2,1,2,2,0,0,0,1,4,3,1,1,3,1,0,0",-274.4
2389,4,1150,230.0,"0,3,3,4,0,2,2,2,2,1,1,3,0,2,0,3,4,2,3,4,0,4,3,2,4",-285.0
2390,4,1155,231.0,"3,1,1,4,0,0,2,4,0,4,2,2,1,4,0,0,4,0,0,3,1,0,3,1,0",-288.6
2391,4,1160,232.0,"2,4,3,4,1,1,2,1,2,0,4,2,1,2,0,4,1,0,4,3,1,3,4,0,0",-317.4
